view_id,viewer_id,video_id,watch_minutes,view_date,completed
3864,5239,155,4.41,2023-06-21 13:56:00,0
3865,5267,18,75.9,2023-08-28 05:39:00,0
3866,5441,290,4.9,2023-11-03 19:33:00,0
3867,5105,51,2.76,2023-01-05 12:18:00,0
3868,5576,217,8.98,2023-05-29 20:55:00,0
3869,5230,43,27.1,2023-03-02 19:23:00,0
3870,5091,257,50.96,2023-12-02 06:45:00,0
3871,5036,211,17.59,2023-01-15 07:26:00,0
3872,5519,199,0.11,2023-03-12 14:01:00,0
3873,5419,104,8.37,2023-10-21 05:23:00,0
3874,5282,94,9.15,2023-10-02 07:58:00,0
3875,5284,85,2.32,2023-03-13 20:43:00,0
3876,5194,265,56.32,2023-08-10 06:00:00,0
3877,5664,47,74.0,2023-11-25 06:35:00,1
3878,5485,107,19.09,2023-05-23 20:33:00,0
3879,5740,168,13.12,2023-09-01 17:09:00,0
3880,5564,258,38.8,2023-04-17 09:49:00,0
3881,5776,219,11.13,2023-10-22 20:41:00,0
3882,5465,133,3.9,2023-05-19 17:38:00,0
3883,5254,15,110.0,2023-08-02 17:14:00,1
3884,5306,8,71.0,2023-09-15 15:42:00,1
3885,5360,106,44.36,2023-06-09 20:04:00,0
3886,5195,84,0.57,2023-04-02 20:21:00,0
3887,5159,143,38.88,2023-02-14 15:33:00,0
3888,5748,251,22.64,2023-09-15 18:31:00,0
3889,5477,249,5.33,2023-12-06 04:13:00,0
3890,5178,80,0.24,2023-08-31 02:50:00,0
3891,5312,179,82.17,2023-10-05 12:14:00,1
3892,5382,9,45.0,2023-11-03 23:32:00,1
3893,5410,183,5.58,2023-12-13 16:17:00,0
3894,5252,264,7.97,2023-08-16 03:11:00,0
3895,5045,272,8.55,2023-04-18 19:09:00,0
3896,5705,89,40.95,2023-03-02 13:49:00,0
3897,5639,242,19.37,2023-11-12 10:56:00,0
3898,5343,241,4.75,2023-05-18 09:44:00,0
3899,5332,253,2.94,2023-01-25 03:58:00,0
3900,5141,113,37.29,2023-06-02 00:01:00,0
3901,5179,34,11.45,2023-04-26 03:40:00,0
3902,5563,256,49.22,2023-05-29 17:42:00,0
3903,5198,269,11.91,2023-12-25 05:54:00,0
3904,5111,201,9.47,2023-07-12 10:05:00,0
3905,5133,293,94.55,2023-09-13 12:50:00,0
3906,5485,252,58.76,2023-11-30 18:08:00,0
3907,5430,87,9.43,2023-03-22 20:27:00,0
3908,5296,51,15.45,2023-06-15 19:30:00,0
3909,5732,44,8.11,2023-08-24 21:59:00,0
3910,5036,233,7.16,2023-03-26 19:42:00,0
3911,5079,49,36.82,2023-01-01 06:57:00,0
3912,5343,58,8.15,2023-02-15 13:19:00,0
3913,5335,65,56.0,2023-09-25 16:37:00,1
3914,5713,114,1.64,2023-04-06 20:59:00,0
3915,5139,17,19.11,2023-06-11 09:40:00,0
3916,5014,44,7.99,2023-09-09 05:31:00,0
3917,5240,47,28.96,2023-06-29 02:58:00,0
3918,5468,86,12.24,2023-11-28 13:31:00,0
3919,5373,129,20.31,2023-08-14 16:17:00,0
3920,5092,177,2.3,2023-02-04 08:43:00,0
3921,5035,170,33.98,2023-12-07 13:59:00,0
3922,5477,174,29.57,2023-05-25 00:33:00,0
3923,5528,26,3.99,2023-04-03 00:44:00,0
3924,5504,260,68.64,2023-07-29 01:47:00,0
3925,5573,6,50.33,2023-10-21 00:29:00,0
3926,5404,182,0.71,2023-11-19 04:31:00,0
3927,5085,89,20.08,2023-05-09 11:01:00,0
3928,5002,89,42.88,2023-12-02 00:49:00,0
3929,5659,19,20.9,2023-09-23 22:53:00,0
3930,5521,241,3.58,2023-07-19 13:14:00,0
3931,5072,251,118.0,2023-02-02 13:44:00,1
3932,5279,149,36.6,2023-07-15 17:11:00,0
3933,5576,204,7.77,2023-05-20 01:32:00,0
3934,5346,16,1.64,2023-08-07 09:04:00,0
3935,5416,159,21.42,2023-04-18 12:15:00,0
3936,5087,169,79.18,2023-11-28 18:29:00,0
3937,5117,112,100.75,2023-08-06 20:25:00,0
3938,5586,196,20.14,2023-05-12 13:33:00,0
3939,5588,299,13.62,2023-08-27 07:17:00,0
3940,5571,242,9.24,2023-12-26 20:50:00,0
3941,5403,163,11.92,2023-03-17 06:28:00,0
3942,5266,221,37.38,2023-01-02 23:24:00,0
3943,5335,164,68.49,2023-04-08 09:32:00,0
3944,5474,97,7.28,2023-05-02 16:12:00,0
3945,5225,57,22.0,2023-05-27 11:13:00,1
3946,5576,75,6.82,2023-11-04 23:54:00,0
3947,5009,49,17.41,2023-02-01 06:40:00,0
3948,5506,14,17.67,2023-11-15 21:21:00,0
3949,5169,95,57.0,2023-10-20 13:50:00,1
3950,5391,40,29.92,2023-12-29 22:39:00,0
3951,5086,7,3.95,2023-05-29 11:28:00,0
3952,5274,133,11.84,2023-02-11 00:32:00,0
3953,5639,118,105.34,2023-03-20 18:40:00,1
3954,5497,135,24.12,2023-08-14 10:42:00,0
3955,5001,31,13.81,2023-08-18 18:45:00,0
3956,5403,117,9.67,2023-05-03 02:53:00,0
3957,5177,59,21.07,2023-10-07 06:13:00,0
3958,5391,297,1.85,2023-12-28 14:28:00,0
3959,5567,266,1.67,2023-01-10 13:43:00,0
3960,5170,92,4.1,2023-06-08 15:32:00,0
3961,5217,120,14.6,2023-01-27 04:47:00,0
3962,5264,96,67.57,2023-03-17 20:34:00,0
3963,5408,146,55.09,2023-01-16 23:56:00,1
3964,5301,244,0.66,2023-04-03 02:15:00,0
3965,5241,191,13.27,2023-07-02 16:51:00,0
3966,5453,33,11.87,2023-12-10 13:14:00,0
3967,5684,180,7.39,2023-10-05 15:15:00,0
3968,5104,140,20.04,2023-07-04 10:54:00,0
3969,5316,210,56.01,2023-06-17 05:49:00,0
3970,5737,256,55.0,2023-09-09 08:25:00,1
3971,5198,179,23.6,2023-12-13 22:24:00,0
3972,5792,131,7.93,2023-12-28 04:24:00,0
3973,5136,19,35.36,2023-03-13 12:01:00,0
3974,5220,157,90.86,2023-09-16 15:12:00,0
3975,5227,226,60.25,2023-01-31 00:36:00,0
3976,5614,268,4.73,2023-03-08 16:47:00,0
3977,5445,258,13.18,2023-05-23 16:33:00,0
3978,5540,289,1.11,2023-05-13 07:23:00,0
3979,5740,142,6.6,2023-09-06 01:22:00,0
3980,5176,299,105.0,2023-11-21 07:17:00,1
3981,5300,65,37.75,2023-04-05 15:31:00,0
3982,5752,259,9.33,2023-06-28 10:41:00,0
3983,5341,112,1.7,2023-03-08 08:57:00,0
3984,5444,154,38.2,2023-04-15 07:04:00,0
3985,5705,146,33.15,2023-06-11 15:44:00,0
3986,5369,156,23.71,2023-03-17 17:27:00,0
3987,5645,13,0.68,2023-10-29 22:24:00,0
3988,5486,31,26.53,2023-08-01 16:00:00,0
3989,5753,165,3.07,2023-12-19 21:33:00,0
3990,5406,295,0.02,2023-05-09 20:11:00,0
3991,5781,189,3.5,2023-02-18 09:50:00,0
3992,5141,93,5.44,2023-04-29 14:57:00,0
3993,5496,102,5.78,2023-06-28 13:32:00,0
3994,5454,185,33.83,2023-10-13 16:41:00,0
3995,5574,169,76.39,2023-08-17 02:58:00,0
3996,5075,106,57.95,2023-01-12 19:28:00,0
3997,5330,210,2.89,2023-06-26 19:06:00,0
3998,5717,5,36.28,2023-09-11 07:42:00,1
3999,5543,129,6.58,2023-10-02 01:45:00,0
4000,5117,88,3.75,2023-04-14 19:05:00,0
4001,5782,132,0.41,2023-04-21 15:56:00,0
4002,5753,227,35.31,2023-05-22 16:59:00,0
4003,5211,137,16.78,2023-06-03 11:52:00,0
4004,5240,172,14.29,2023-11-28 07:39:00,0
4005,5400,184,90.35,2023-03-27 02:10:00,0
4006,5094,136,82.0,2023-10-06 10:49:00,1
4007,5037,147,32.0,2023-10-11 23:59:00,0
4008,5711,266,18.41,2023-05-27 04:58:00,0
4009,5587,120,5.44,2023-04-20 08:39:00,0
4010,5370,165,2.6,2023-01-22 13:25:00,0
4011,5631,279,11.0,2023-10-21 21:50:00,0
4012,5468,128,15.37,2023-02-11 08:08:00,0
4013,5749,34,13.0,2023-02-11 23:47:00,1
4014,5438,18,83.0,2023-02-14 23:30:00,1
4015,5256,9,9.48,2023-08-21 22:49:00,0
4016,5328,88,1.57,2023-05-31 05:12:00,0
4017,5508,126,2.13,2023-01-25 22:16:00,0
4018,5529,62,28.95,2023-09-08 05:00:00,0
4019,5497,144,17.51,2023-06-21 20:36:00,0
4020,5720,189,5.55,2023-03-25 03:23:00,0
4021,5420,240,25.01,2023-12-28 05:45:00,0
4022,5772,81,16.21,2023-01-24 03:38:00,0
4023,5545,52,17.96,2023-08-31 23:20:00,0
4024,5585,295,15.67,2023-09-14 11:04:00,0
4025,5312,273,89.0,2023-12-22 03:20:00,1
4026,5767,276,0.22,2023-09-14 11:16:00,0
4027,5373,248,17.92,2023-07-16 04:25:00,0
4028,5618,58,1.12,2023-02-16 04:47:00,0
4029,5039,276,54.02,2023-11-05 16:20:00,0
4030,5288,143,65.47,2023-09-28 01:24:00,0
4031,5146,238,19.36,2023-11-01 02:30:00,0
4032,5751,77,0.55,2023-01-27 05:11:00,0
4033,5589,251,44.08,2023-01-21 13:31:00,0
4034,5160,240,7.87,2023-07-29 18:08:00,0
4035,5720,297,0.5,2023-12-31 18:51:00,0
4036,5525,82,74.7,2023-02-17 01:32:00,0
4037,5732,213,1.1,2023-02-07 10:09:00,0
4038,5028,277,50.41,2023-09-11 18:33:00,0
4039,5510,103,2.66,2023-10-28 22:36:00,0
4040,5196,216,48.1,2023-05-12 11:11:00,0
4041,5248,153,9.53,2023-11-29 04:12:00,0
4042,5472,177,17.0,2023-01-20 01:26:00,1
4043,5252,251,4.44,2023-06-13 23:28:00,0
4044,5734,19,35.51,2023-08-11 14:35:00,0
4045,5772,26,7.18,2023-12-06 13:12:00,0
4046,5711,145,1.29,2023-05-25 22:17:00,0
4047,5568,212,10.13,2023-08-10 17:59:00,0
4048,5226,194,8.6,2023-09-14 04:12:00,0
4049,5682,235,1.58,2023-07-10 09:02:00,0
4050,5291,98,3.11,2023-08-22 23:24:00,0
4051,5079,217,2.6,2023-06-21 05:57:00,0
4052,5316,61,1.31,2023-01-10 14:37:00,0
4053,5797,286,10.07,2023-05-04 16:44:00,0
4054,5098,152,104.73,2023-04-12 02:59:00,0
4055,5252,257,37.84,2023-12-19 00:18:00,0
4056,5577,24,10.08,2023-12-09 05:51:00,0
4057,5503,267,1.72,2023-11-13 17:45:00,0
4058,5027,223,77.0,2023-11-24 15:10:00,1
4059,5150,279,15.03,2023-04-06 00:13:00,0
4060,5460,107,42.71,2023-01-27 17:03:00,0
4061,5510,245,63.88,2023-03-20 17:04:00,0
4062,5578,52,37.06,2023-07-27 17:29:00,0
4063,5006,136,79.75,2023-06-14 00:41:00,1
4064,5553,188,10.12,2023-02-25 01:32:00,0
4065,5080,187,5.5,2023-05-24 01:42:00,0
4066,5434,254,45.53,2023-10-21 09:58:00,0
4067,5542,122,86.0,2023-09-10 19:01:00,1
4068,5049,286,20.8,2023-04-02 02:26:00,0
4069,5182,129,1.24,2023-03-20 15:50:00,0
4070,5600,11,1.1,2023-11-15 18:54:00,0
4071,5476,159,2.81,2023-10-12 17:21:00,0
4072,5632,199,0.75,2023-07-02 12:00:00,0
4073,5634,29,9.77,2023-03-25 15:44:00,0
4074,5229,11,3.7,2023-10-18 22:56:00,0
4075,5293,282,2.31,2023-09-07 22:38:00,0
4076,5224,36,3.57,2023-01-19 11:03:00,0
4077,5733,191,3.47,2023-07-22 01:51:00,0
4078,5123,201,6.65,2023-11-09 05:23:00,0
4079,5571,41,10.18,2023-08-08 17:04:00,0
4080,5578,135,30.55,2023-06-11 09:19:00,0
4081,5101,277,38.99,2023-07-12 22:27:00,0
4082,5247,11,2.01,2023-11-22 12:58:00,0
4083,5368,106,90.0,2023-05-02 11:03:00,1
4084,5351,159,14.91,2023-02-13 15:41:00,0
4085,5553,127,1.71,2023-10-09 08:36:00,0
4086,5658,198,6.05,2023-06-29 20:17:00,0
4087,5474,50,3.03,2023-03-26 09:04:00,0
4088,5155,2,61.0,2023-07-20 20:33:00,1
4089,5759,161,47.46,2023-01-17 22:12:00,0
4090,5237,229,77.98,2023-01-15 09:42:00,0
4091,5515,38,14.79,2023-11-19 09:13:00,0
4092,5366,234,23.82,2023-05-19 14:48:00,0
4093,5696,94,69.95,2023-09-30 20:29:00,0
4094,5118,240,25.89,2023-11-16 04:35:00,0
4095,5321,59,11.49,2023-05-13 11:17:00,0
4096,5020,271,6.44,2023-01-09 10:46:00,0
4097,5188,196,8.24,2023-09-08 10:42:00,0
4098,5759,227,51.24,2023-05-08 08:04:00,0
4099,5631,13,19.0,2023-10-03 02:15:00,1
4100,5421,55,65.97,2023-03-14 08:41:00,0
4101,5460,220,88.0,2023-02-18 13:18:00,1
4102,5218,35,75.0,2023-05-09 00:27:00,1
4103,5308,91,80.0,2023-01-13 19:11:00,1
4104,5783,14,0.91,2023-08-18 15:55:00,0
4105,5582,49,27.95,2023-07-01 01:02:00,0
4106,5262,241,1.93,2023-06-22 10:00:00,0
4107,5426,159,4.96,2023-12-22 09:23:00,0
4108,5464,43,6.73,2023-05-01 03:40:00,0
4109,5576,71,0.16,2023-08-31 17:16:00,0
4110,5050,230,0.11,2023-02-28 13:22:00,0
4111,5397,297,5.0,2023-12-22 19:27:00,1
4112,5382,76,22.67,2023-08-22 12:00:00,0
4113,5770,204,19.0,2023-09-03 08:22:00,1
4114,5356,123,2.92,2023-09-18 21:07:00,0
4115,5267,37,9.1,2023-08-15 16:08:00,0
4116,5643,206,9.73,2023-01-27 10:44:00,0
4117,5397,200,8.37,2023-03-19 03:45:00,0
4118,5537,249,10.56,2023-04-24 21:37:00,0
4119,5370,13,3.39,2023-01-10 21:21:00,0
4120,5613,25,67.0,2023-01-04 21:59:00,1
4121,5504,148,43.75,2023-10-21 22:48:00,0
4122,5037,50,28.0,2023-04-08 17:45:00,1
4123,5799,162,1.94,2023-09-27 19:19:00,0
4124,5322,252,10.76,2023-05-04 06:21:00,0
4125,5550,60,50.0,2023-04-21 07:44:00,1
4126,5553,111,35.16,2023-03-09 13:41:00,0
4127,5616,167,20.29,2023-05-07 07:08:00,0
4128,5788,49,61.27,2023-08-31 11:08:00,0
4129,5320,154,26.9,2023-03-28 06:01:00,0
4130,5296,82,6.2,2023-09-27 06:04:00,0
4131,5489,71,2.55,2023-01-14 23:03:00,0
4132,5086,76,70.83,2023-08-11 03:01:00,0
4133,5604,108,6.16,2023-09-17 14:55:00,0
4134,5558,91,9.63,2023-03-15 23:52:00,0
4135,5728,67,3.59,2023-05-27 16:48:00,0
4136,5796,246,13.08,2023-10-07 17:20:00,0
4137,5588,24,6.42,2023-12-07 08:22:00,0
4138,5749,68,40.7,2023-08-17 17:48:00,0
4139,5100,103,46.69,2023-04-05 08:08:00,0
4140,5021,13,4.81,2023-11-01 21:07:00,0
4141,5699,61,2.15,2023-07-22 06:43:00,0
4142,5760,106,31.06,2023-11-21 09:15:00,0
4143,5015,98,17.99,2023-08-17 22:12:00,0
4144,5706,273,74.04,2023-10-26 12:18:00,0
4145,5705,186,4.5,2023-07-15 02:11:00,0
4146,5278,121,8.84,2023-10-26 17:49:00,0
4147,5482,244,46.64,2023-12-26 03:13:00,0
4148,5419,285,40.12,2023-08-12 03:43:00,0
4149,5368,64,81.0,2023-05-01 07:11:00,1
4150,5039,115,3.48,2023-03-12 06:18:00,0
4151,5154,238,16.75,2023-02-21 23:10:00,0
4152,5051,76,61.97,2023-07-02 12:54:00,0
4153,5296,109,9.07,2023-09-21 22:51:00,0
4154,5210,2,11.49,2023-02-25 19:01:00,0
4155,5348,6,20.17,2023-10-27 21:36:00,0
4156,5716,110,0.4,2023-09-20 22:25:00,0
4157,5073,56,0.62,2023-06-21 19:32:00,0
4158,5290,136,47.99,2023-04-14 15:11:00,0
4159,5220,173,68.32,2023-08-31 14:58:00,0
4160,5032,10,14.64,2023-02-18 15:05:00,0
4161,5069,265,47.72,2023-12-21 14:58:00,0
4162,5259,245,66.83,2023-05-13 03:07:00,0
4163,5060,173,24.19,2023-02-10 09:04:00,0
4164,5556,118,61.25,2023-08-29 03:51:00,0
4165,5457,260,4.21,2023-10-18 00:12:00,0
4166,5486,157,53.14,2023-05-20 10:50:00,0
4167,5164,255,51.34,2023-07-21 15:06:00,0
4168,5579,100,4.18,2023-08-16 23:44:00,0
4169,5272,198,61.75,2023-10-25 11:58:00,0
4170,5016,74,13.17,2023-04-06 08:31:00,0
4171,5321,214,5.97,2023-10-20 10:29:00,0
4172,5464,141,24.96,2023-03-10 20:44:00,0
4173,5004,80,18.45,2023-05-12 17:07:00,0
4174,5409,44,41.23,2023-09-19 12:03:00,0
4175,5028,141,23.03,2023-11-15 07:51:00,0
4176,5531,32,1.74,2023-03-27 20:11:00,0
4177,5202,243,117.0,2023-04-23 18:57:00,1
4178,5566,147,46.04,2023-06-08 06:44:00,0
4179,5616,59,94.0,2023-07-08 20:08:00,1
4180,5421,8,30.05,2023-02-19 14:30:00,0
4181,5237,62,7.05,2023-06-05 03:22:00,0
4182,5408,253,4.42,2023-10-22 00:15:00,0
4183,5354,276,76.0,2023-03-26 08:14:00,1
4184,5088,283,77.0,2023-01-30 08:31:00,1
4185,5565,226,34.72,2023-05-17 12:03:00,0
4186,5173,176,10.55,2023-06-24 07:52:00,0
4187,5255,92,26.31,2023-06-09 14:25:00,0
4188,5026,183,17.56,2023-09-25 02:55:00,0
4189,5281,141,19.12,2023-08-21 04:34:00,0
4190,5384,127,23.44,2023-03-17 07:52:00,0
4191,5048,226,101.0,2023-06-25 12:22:00,1
4192,5109,65,26.24,2023-07-30 06:06:00,0
4193,5092,55,31.08,2023-08-21 22:37:00,0
4194,5686,295,1.21,2023-06-21 23:03:00,0
4195,5609,16,21.23,2023-03-08 08:37:00,0
4196,5259,177,9.67,2023-08-19 16:10:00,0
4197,5388,177,2.41,2023-11-21 13:08:00,0
4198,5474,128,13.93,2023-08-04 06:01:00,0
4199,5176,176,97.45,2023-07-28 03:07:00,0
4200,5380,270,114.0,2023-11-24 13:09:00,1
4201,5154,244,7.36,2023-03-23 02:10:00,0
4202,5383,264,8.55,2023-09-25 09:55:00,0
4203,5384,8,22.96,2023-09-30 23:29:00,0
4204,5156,79,108.0,2023-07-26 03:43:00,1
4205,5451,117,26.11,2023-03-17 14:46:00,0
4206,5770,5,21.17,2023-11-20 16:50:00,0
4207,5653,128,5.66,2023-09-26 09:04:00,0
4208,5030,20,7.12,2023-11-20 13:15:00,0
4209,5034,185,69.0,2023-10-09 16:37:00,1
4210,5764,139,18.64,2023-10-18 14:37:00,0
4211,5691,64,16.88,2023-07-26 06:11:00,0
4212,5761,201,67.0,2023-06-07 07:46:00,1
4213,5215,119,62.77,2023-05-03 15:32:00,1
4214,5793,101,10.02,2023-09-08 07:24:00,0
4215,5430,48,15.56,2023-03-17 08:07:00,0
4216,5355,242,5.89,2023-01-22 14:51:00,0
4217,5664,252,23.93,2023-10-29 11:36:00,0
4218,5191,41,73.23,2023-08-18 21:19:00,0
4219,5614,62,98.0,2023-12-13 15:37:00,1
4220,5304,89,0.82,2023-02-06 13:34:00,0
4221,5769,130,5.85,2023-10-30 16:11:00,0
4222,5636,92,3.72,2023-05-07 05:00:00,0
4223,5635,281,53.73,2023-03-08 23:45:00,0
4224,5193,44,47.85,2023-06-28 07:53:00,0
4225,5071,285,71.0,2023-05-07 23:44:00,1
4226,5685,297,0.92,2023-07-15 19:46:00,0
4227,5081,88,50.0,2023-01-01 16:31:00,1
4228,5577,28,6.82,2023-09-23 16:53:00,0
4229,5086,1,21.0,2023-08-28 07:49:00,1
4230,5542,221,4.47,2023-09-28 11:48:00,0
4231,5257,71,22.0,2023-11-22 20:56:00,1
4232,5428,246,12.41,2023-09-29 09:18:00,0
4233,5501,266,0.26,2023-02-03 16:29:00,0
4234,5191,115,6.62,2023-01-25 01:47:00,0
4235,5314,278,31.76,2023-08-11 06:55:00,0
4236,5468,207,2.33,2023-03-19 03:39:00,0
4237,5027,57,3.21,2023-08-10 09:19:00,0
4238,5425,177,14.19,2023-06-18 04:55:00,0
4239,5064,62,73.58,2023-10-01 05:05:00,0
4240,5401,64,5.19,2023-04-12 12:47:00,0
4241,5252,178,18.71,2023-12-14 00:47:00,0
4242,5452,73,0.11,2023-12-25 17:28:00,0
4243,5679,300,16.27,2023-08-11 03:07:00,0
4244,5687,217,13.35,2023-06-28 16:37:00,0
4245,5753,99,9.06,2023-06-28 20:09:00,0
4246,5555,9,14.22,2023-11-30 07:05:00,0
4247,5148,23,41.72,2023-07-11 21:50:00,0
4248,5465,69,12.36,2023-08-24 02:01:00,0
4249,5362,229,19.93,2023-07-03 09:48:00,0
4250,5124,123,20.86,2023-09-20 15:10:00,0
4251,5798,100,1.17,2023-11-17 06:00:00,0
4252,5301,97,45.76,2023-01-02 02:22:00,0
4253,5093,11,3.32,2023-07-31 03:03:00,0
4254,5407,297,2.59,2023-08-22 07:58:00,0
4255,5743,251,1.43,2023-06-27 02:08:00,0
4256,5565,245,115.0,2023-04-29 10:38:00,1
4257,5751,202,20.74,2023-02-06 05:23:00,0
4258,5533,210,6.28,2023-07-17 08:04:00,0
4259,5598,62,20.17,2023-02-26 04:30:00,0
4260,5295,34,0.89,2023-11-22 13:38:00,0
4261,5424,123,17.53,2023-09-20 06:09:00,0
4262,5166,257,95.0,2023-12-22 09:08:00,1
4263,5787,67,6.9,2023-06-10 07:11:00,0
4264,5504,148,4.42,2023-10-03 14:41:00,0
4265,5244,182,1.77,2023-09-10 23:18:00,0
4266,5654,119,4.2,2023-09-15 11:29:00,0
4267,5075,120,11.49,2023-12-18 22:28:00,0
4268,5517,261,1.12,2023-08-06 01:01:00,0
4269,5060,263,110.0,2023-02-15 04:01:00,1
4270,5015,219,79.77,2023-10-27 15:18:00,0
4271,5146,264,7.79,2023-07-05 04:19:00,0
4272,5396,181,108.0,2023-09-14 14:11:00,1
4273,5011,262,27.61,2023-06-04 12:10:00,0
4274,5002,217,3.84,2023-02-16 12:55:00,0
4275,5458,119,1.86,2023-05-19 20:00:00,0
4276,5182,177,13.85,2023-07-12 07:06:00,0
4277,5495,139,27.0,2023-12-28 09:37:00,1
4278,5059,78,30.1,2023-09-06 07:03:00,0
4279,5308,101,77.56,2023-03-12 06:37:00,0
4280,5756,234,6.93,2023-04-19 13:52:00,0
4281,5599,280,38.41,2023-08-24 23:16:00,0
4282,5764,244,70.03,2023-10-20 15:42:00,0
4283,5680,104,1.51,2023-06-28 07:23:00,0
4284,5243,259,0.73,2023-07-25 23:02:00,0
4285,5496,49,15.04,2023-03-03 05:22:00,0
4286,5399,19,52.3,2023-03-07 22:39:00,1
4287,5028,196,12.25,2023-06-02 03:05:00,0
4288,5538,250,35.55,2023-09-26 15:31:00,0
4289,5023,114,2.81,2023-09-30 02:46:00,0
4290,5096,39,0.66,2023-06-21 20:58:00,0
4291,5770,240,40.75,2023-07-21 11:43:00,0
4292,5411,55,48.78,2023-03-06 16:04:00,0
4293,5472,195,67.72,2023-08-11 07:16:00,0
4294,5619,292,77.68,2023-01-18 16:33:00,0
4295,5147,229,29.7,2023-08-18 19:46:00,0
4296,5178,44,113.0,2023-03-14 16:25:00,1
4297,5491,238,6.8,2023-08-30 14:58:00,0
4298,5285,174,4.63,2023-11-06 06:20:00,0
4299,5291,70,41.7,2023-11-04 03:57:00,0
4300,5182,279,7.57,2023-12-10 23:19:00,0
4301,5342,139,22.62,2023-10-28 15:58:00,0
4302,5588,276,11.22,2023-07-31 16:48:00,0
4303,5218,231,15.68,2023-09-22 13:22:00,0
4304,5338,17,100.0,2023-10-26 01:03:00,1
4305,5126,167,9.98,2023-02-11 19:35:00,0
4306,5501,44,11.06,2023-05-02 05:50:00,0
4307,5489,208,34.33,2023-03-15 00:49:00,0
4308,5298,283,6.51,2023-03-22 07:40:00,0
4309,5758,166,8.91,2023-05-22 05:59:00,0
4310,5078,257,95.0,2023-03-31 04:57:00,1
4311,5377,49,31.55,2023-05-07 03:08:00,0
4312,5683,246,28.17,2023-01-23 02:04:00,0
4313,5721,20,0.36,2023-03-10 13:58:00,0
4314,5218,168,39.83,2023-04-24 00:59:00,0
4315,5572,221,54.0,2023-09-19 12:51:00,1
4316,5214,30,23.15,2023-09-17 15:37:00,0
4317,5662,241,2.21,2023-12-20 11:32:00,0
4318,5518,79,10.25,2023-12-11 16:29:00,0
4319,5081,5,15.27,2023-08-04 22:46:00,0
4320,5176,187,26.92,2023-04-16 23:27:00,0
4321,5324,207,14.31,2023-06-14 13:42:00,0
4322,5128,89,27.08,2023-12-22 05:44:00,0
4323,5600,192,11.14,2023-12-18 05:46:00,0
4324,5088,16,21.75,2023-05-16 03:43:00,0
4325,5286,179,0.37,2023-07-24 12:50:00,0
4326,5359,284,57.93,2023-03-21 19:15:00,0
4327,5141,165,9.0,2023-04-06 09:15:00,1
4328,5372,234,20.4,2023-02-10 21:59:00,0
4329,5062,88,5.95,2023-02-12 17:00:00,0
4330,5207,250,7.82,2023-10-07 01:46:00,0
4331,5288,113,48.14,2023-12-06 11:02:00,0
4332,5696,197,5.13,2023-07-22 12:58:00,0
4333,5043,52,38.53,2023-11-30 22:56:00,0
4334,5075,107,57.0,2023-05-10 23:40:00,1
4335,5720,57,22.0,2023-07-05 08:43:00,1
4336,5395,61,4.08,2023-08-25 20:09:00,0
4337,5770,31,27.55,2023-05-15 07:12:00,0
4338,5270,169,10.05,2023-08-08 14:22:00,0
4339,5023,156,13.66,2023-04-15 07:47:00,0
4340,5053,96,13.79,2023-01-17 18:54:00,0
4341,5419,114,3.72,2023-05-18 13:14:00,0
4342,5014,41,43.45,2023-02-12 11:10:00,0
4343,5293,182,2.89,2023-07-22 18:32:00,0
4344,5229,104,30.0,2023-09-03 08:02:00,1
4345,5309,246,95.0,2023-11-07 17:21:00,1
4346,5724,38,106.0,2023-11-24 11:54:00,1
4347,5096,103,58.39,2023-03-23 17:53:00,0
4348,5170,135,3.38,2023-08-07 18:53:00,0
4349,5411,71,12.13,2023-09-26 01:56:00,0
4350,5535,228,75.0,2023-12-13 17:10:00,1
4351,5775,46,25.13,2023-11-25 09:31:00,0
4352,5120,201,25.56,2023-02-28 14:28:00,0
4353,5102,10,3.49,2023-03-21 09:48:00,0
4354,5039,121,5.59,2023-12-13 10:35:00,0
4355,5328,48,94.92,2023-03-31 13:20:00,0
4356,5214,95,6.88,2023-07-26 00:25:00,0
4357,5514,211,46.75,2023-07-01 03:42:00,0
4358,5033,236,42.81,2023-05-08 08:10:00,0
4359,5021,295,1.69,2023-10-20 06:54:00,0
4360,5365,152,13.15,2023-08-04 20:52:00,0
4361,5117,10,3.07,2023-05-27 09:33:00,0
4362,5543,166,2.67,2023-10-27 21:57:00,0
4363,5611,85,5.33,2023-01-17 22:37:00,0
4364,5662,197,2.39,2023-12-26 01:07:00,0
4365,5506,102,4.42,2023-04-18 09:41:00,0
4366,5374,260,108.53,2023-12-04 09:56:00,1
4367,5557,115,13.78,2023-04-03 02:41:00,0
4368,5033,143,43.66,2023-11-10 20:54:00,0
4369,5239,226,12.87,2023-08-14 07:54:00,0
4370,5144,161,50.97,2023-08-08 19:05:00,0
4371,5713,189,42.0,2023-04-15 12:49:00,1
4372,5171,21,3.21,2023-11-04 12:28:00,0
4373,5137,2,24.17,2023-07-01 21:18:00,0
4374,5596,294,23.81,2023-10-12 09:19:00,0
4375,5458,114,2.07,2023-12-09 12:31:00,0
4376,5341,144,37.0,2023-09-17 15:37:00,1
4377,5763,79,24.25,2023-01-24 02:21:00,0
4378,5595,33,38.0,2023-10-15 15:32:00,1
4379,5284,215,49.6,2023-04-02 03:22:00,0
4380,5793,226,101.0,2023-11-23 20:30:00,1
