edad,meses_inscrito,visitas_mes,gasto_mensual,clases_dirigidas,uso_piscina,indice_fitness
64,29,23,38.876894577719725,4,5,51.020903862882285
49,10,8,52.097707425359445,9,8,56.758000207086745
27,17,9,57.7765824538946,9,13,79.97555833652275
33,2,15,61.72071902719075,11,1,33.81801327411002
24,6,5,48.03032354756875,17,3,43.32998323670501
34,58,13,69.00185529720328,0,1,66.00214786896895
40,5,5,51.61971534091908,2,3,55.907818893348484
43,28,11,47.02578239186446,4,1,56.27623457767549
38,41,10,40.462284185100955,16,11,35.57853541701047
39,5,20,35.53036469717449,7,0,70.56923986305726
24,18,13,51.29825589092559,16,10,83.27247911116945
31,26,9,46.51136455469976,8,2,81.42333119190178
32,20,21,48.91238400951585,5,7,51.12770623391514
24,41,14,52.211187413344376,16,4,10.0
26,49,18,48.84902217214572,7,3,59.67461669298899
68,27,15,75.19943110391776,6,4,57.0062059915626
65,49,10,37.08052673732793,6,5,34.637627860618466
25,12,24,51.48440016179559,14,5,38.56685477480265
67,7,7,41.58460176226888,6,4,35.08885503158802
40,59,8,15.0,7,11,60.49048459569018
46,3,3,42.09790765697333,8,10,38.55188758478846
35,10,15,30.95254416122189,14,11,58.30174918434281
48,34,16,43.99766311739379,1,5,100.0
47,25,4,44.603962180024425,6,8,51.28320165793675
69,35,21,50.780368319090066,14,4,31.799328236144184
56,16,6,37.047309370257466,17,12,25.933110703799787
52,2,1,38.923606263945885,17,5,61.60137674736909
35,24,4,55.51040479214923,9,3,95.05787033501505
59,10,11,32.86412205778316,17,12,36.968000257832514
56,38,12,17.42320513936062,0,2,11.900677256286237
34,22,5,47.35547035389722,6,12,89.14931825007287
31,26,23,61.06273121352366,2,11,100.0
48,43,21,55.337707134703294,13,5,70.13451480555221
41,55,16,47.63226293295455,11,10,63.61108659276483
52,39,13,63.75968015023167,13,10,56.33451038310945
61,27,13,61.23025858747374,3,4,68.62041536325253
62,29,17,40.03628208406409,12,3,67.69610264236428
51,47,7,48.712825925056045,15,4,60.65973619291201
20,38,8,49.356903339546605,15,6,35.953815556487086
54,20,13,43.69874056886145,4,0,60.553898008694865
60,27,23,62.01371356310817,19,13,53.03173489061251
57,41,16,42.71789349904843,5,14,38.95901507483332
43,54,4,37.49581663492506,5,0,60.507199584659986
40,20,8,15.0,17,10,45.27605314545427
61,44,16,33.02544176439433,5,12,56.35470447934998
56,19,21,25.26873136794852,6,0,64.12976540972171
32,20,10,44.394057731003464,15,1,66.96307232926135
66,35,12,26.194661243058682,8,8,45.76883750797176
21,47,12,54.13027112503352,12,12,64.00783716309995
46,2,5,61.62656412321058,11,4,68.66361413793337
39,30,16,44.532648621178204,18,13,74.47770106645743
42,53,1,30.239734256043874,0,8,61.09721665017943
30,34,9,49.296005642723,7,12,67.10697366090325
35,22,12,73.40212587132041,3,4,46.57199793793952
50,3,5,68.73720943986841,18,14,100.0
33,6,22,23.908819601438655,4,13,53.717766071198135
62,15,20,23.352281647976426,16,6,77.42369579340604
59,27,22,19.50695340300078,2,13,45.264814402786186
61,10,24,27.94530819374518,18,13,62.49507746405015
19,9,3,48.77388703152945,0,14,61.748485517805314
52,33,5,36.64958587245113,0,5,65.55627769207155
59,32,2,32.41994946173086,19,1,38.039942836968464
51,48,14,60.586646512746775,8,2,62.788848958134665
47,6,2,52.9513967863144,4,4,45.342506781654066
30,41,13,19.42946059269282,6,3,71.38914990344875
30,59,7,59.72587011314453,5,13,37.43542160683191
35,36,10,52.59052083693058,16,10,61.11799563565099
49,59,13,52.92394887045559,16,5,54.433846213985206
49,2,16,36.44288964104147,12,7,92.09811703759328
52,29,14,42.19043730307665,11,7,77.35574669670183
56,4,11,15.409177077043246,3,2,82.44994674434906
63,1,10,58.00480008801938,7,3,39.568897799827724
69,19,6,30.01609483048027,4,0,47.332740013356805
46,26,4,31.94056453359084,4,1,54.91863373202635
66,25,21,31.737880584604248,12,12,77.89117502772442
46,10,1,72.00601675355728,10,8,62.521525880159594
61,53,7,34.969439028565695,7,14,40.016448509274994
33,15,24,59.13390410315584,7,11,40.86184369201905
61,59,9,44.64011842675828,0,9,78.84943086279861
64,22,8,32.563354298467814,12,9,63.16680107398617
27,51,5,29.84399920080454,4,1,56.049227099095724
47,48,19,35.567158687740125,7,11,54.39225578281746
42,21,10,43.88307889836189,16,5,72.90791321375515
56,59,11,54.02605659582261,12,13,33.912495898513384
37,56,15,37.93512480764376,8,6,56.03722142727716
22,22,6,37.37382387329521,1,5,57.23242451686916
18,36,15,31.78267282646889,18,7,30.081797024993506
47,34,5,27.089367878096656,19,8,50.85197182024273
66,30,19,25.834634703716066,16,7,100.0
20,25,22,59.82043376909401,6,4,38.299845256881845
62,45,19,37.067413730686916,2,7,57.52079919471626
31,28,10,38.39586150666351,18,9,13.457428897407965
47,1,12,35.00081125528722,18,14,52.22174981303479
67,49,22,40.24715565108565,8,14,33.51250914370635
21,45,4,50.56611261485151,9,9,47.96358406771752
35,4,18,37.69678768245567,13,8,63.52333560280414
54,7,16,47.711098311458564,17,13,32.484681612399264
42,49,8,66.2731273424646,14,7,59.82069244284242
65,9,4,32.705039757191905,0,1,39.40452741954017
18,36,23,38.40797595014687,5,1,28.29093279183976
63,19,12,54.61590404117713,14,11,74.65408096191013
32,1,2,67.45944250772888,5,2,35.77183373036381
26,10,4,26.36534583185698,17,6,46.52322788437695
32,36,5,19.48793962728252,0,8,43.58524792915252
66,9,3,44.990904736915624,2,7,59.337681293085005
41,45,9,43.44184654542293,16,8,55.646046216328834
21,46,21,55.50253944249148,15,5,51.69536241696705
29,42,18,53.213405199315204,7,0,40.82527289793809
54,32,11,44.490551611885905,16,13,49.69394670297892
54,32,3,60.738222800501866,7,11,60.87683292367663
60,6,23,34.7847351772101,16,3,57.35785788800862
23,48,2,48.17371188115133,8,12,77.43538165367707
56,38,9,26.764391567785204,11,5,70.2602131983578
63,17,14,44.36807585737023,18,14,77.12930108730198
41,10,4,23.083025421899528,3,11,82.06817024523906
28,50,9,28.262346795355494,10,5,58.741711502641806
30,27,13,70.6417775623488,3,14,72.07242838361083
51,54,18,17.631936482166445,13,7,61.71383756987454
42,50,15,41.7502245687786,13,14,81.53525231109619
24,35,10,57.40822684087002,5,0,19.90286481228449
69,52,16,78.32033372534143,16,12,48.68877419996012
21,59,12,47.65612562649072,1,10,63.20147596631275
25,21,20,48.51330189094038,7,1,66.39921665175369
37,25,5,45.59528072621624,3,1,54.647226803777556
46,28,2,60.85851607026244,9,12,21.74999392065498
68,47,10,51.47555347856848,6,5,51.44884779467404
62,15,1,36.373683198106725,3,13,71.32409470113018
63,4,7,61.73267537143091,15,13,48.68697523554249
27,29,17,38.067139262282595,13,10,56.85003235227385
60,59,16,21.02255819874001,15,6,93.33098550747468
51,9,24,21.070131878466327,8,1,51.26245307070207
43,27,3,41.983977803629756,3,4,51.85235898241991
58,26,14,46.545623486570825,5,5,58.88345756302163
66,19,10,59.33443909573109,0,3,59.750777271875485
20,56,22,54.612246176716525,6,0,57.6923602067738
23,28,7,46.19776417809516,0,2,62.86401563476081
22,17,17,60.17265737148528,18,13,31.198691100320044
22,43,6,45.191068599464266,7,9,52.5759037210505
64,57,23,25.642709508300783,2,8,30.43243741367284
40,41,22,22.373215170336646,0,12,56.11934172196374
66,42,4,64.18031561408486,0,5,67.09151708645425
26,50,17,15.0,6,1,52.22606339793973
52,20,9,41.988890164362466,12,8,36.06322709891429
37,45,4,89.72690240632537,0,3,46.38162928544749
66,40,7,51.88850166465748,15,10,91.02018219240088
59,39,23,41.871857692817,13,12,83.99393974426721
52,49,2,19.73307650020231,3,7,44.155681930950216
67,53,17,69.26055852199823,11,9,44.056237957283706
35,23,24,63.207418060416856,11,6,52.82437733288435
34,47,8,55.27195368507596,16,11,79.79356824961131
41,32,23,44.99160400534778,14,10,19.980827896419882
20,52,15,53.58018370412066,9,2,43.89655745788478
49,47,15,42.770684120942214,2,14,63.22638306455666
52,33,8,30.401086342735024,19,7,60.917592339449335
55,57,16,59.34502397257219,19,3,46.447014122486145
30,46,19,44.24012015126685,11,1,49.95416981498569
64,5,11,52.829159469881816,0,10,61.61922107570087
42,43,2,43.18315139160351,0,4,46.792073993802305
26,48,23,51.92729073070266,9,0,33.73112009107377
21,34,24,44.78260904013376,17,12,51.291920480629344
31,40,17,43.611752218656875,14,7,58.787134236274106
54,11,16,45.44984393216281,1,13,12.51110042078659
51,50,15,89.41304535694569,16,7,62.84446351750313
28,3,13,57.03610478972905,7,2,74.48351337983614
58,58,15,83.79086875349284,8,0,47.854879218654425
20,33,4,44.87846378987726,19,3,48.21768777750161
45,11,16,40.36413045953219,10,8,40.231654989165705
46,16,12,28.88704412436786,5,8,51.952314615777595
26,18,4,69.0484679493384,13,14,43.83656277115192
20,30,3,31.422226392763413,0,0,83.95211144126954
42,48,22,72.14341136080034,6,10,57.49212884771862
51,55,17,29.75717503844553,8,14,12.04976855858235
29,10,22,58.2998980294864,10,6,66.4106927093361
59,18,18,21.134887747895313,15,5,89.382796454742
26,38,18,38.370664476140036,18,13,65.18136100562023
32,19,23,45.33122294169487,1,6,78.80033139190542
57,36,17,36.03763476444769,14,6,68.54362445455696
42,59,12,42.460100972490594,2,7,74.81967727684595
22,13,23,42.53182341631708,3,7,73.84586457606662
28,56,21,57.10400325045096,19,9,74.075041311716
51,46,24,15.0,6,13,61.33352183293269
41,3,4,36.55620407957903,11,10,20.699343348612835
32,10,12,63.81954521656434,3,1,33.21420488418675
55,38,23,53.437198849748924,9,11,33.58086953685881
25,1,22,64.06929393190521,5,11,10.0
22,55,21,56.381840321590275,13,11,46.30470617012153
65,56,20,28.747273394852837,2,3,83.30946486378822
43,27,15,54.913457566793646,16,3,26.272477956461103
35,46,23,46.50289200139144,10,12,69.56150339010529
23,8,16,79.02091997689487,9,14,65.58207923345893
54,51,5,57.032468737416146,9,10,59.59937514754539
65,46,21,52.85051111516401,9,9,78.65161084829235
30,42,15,55.04136395011967,2,11,54.1737179416455
45,17,17,52.03268312499935,14,12,85.43049131520164
22,9,18,51.627016916191096,16,7,51.01017577087215
30,6,5,41.00559945904622,17,13,61.867278025932826
34,43,13,53.03209330530001,18,12,52.16795926552925
67,25,19,59.22700020409043,18,12,36.52404337158967
57,39,13,60.90492103548128,11,2,28.068289940598994
62,49,18,59.0867522940527,4,11,66.50483771889981
49,28,14,67.62095469228109,15,12,81.94573512403962
46,33,4,61.843381849558874,14,14,59.8830892285575
68,54,4,54.427768711511554,14,12,65.27903518183032
20,37,20,27.84508800504447,5,11,23.913566169873146
57,9,20,27.850975157563735,11,2,62.7051563370716
51,18,19,41.27798395107974,1,12,13.408286672374217
57,56,13,45.70130529071578,19,1,31.08838940064095
44,59,12,65.97002296804892,8,0,81.6838562887717
30,21,7,15.0,3,7,55.27300082540126
62,2,12,29.501906058853567,4,13,57.11671995352801
50,58,21,42.086686283027454,7,8,66.07602537026429
23,43,4,30.047135570509674,9,8,70.96260422391968
41,59,2,33.02838992444603,6,10,49.58345060926179
36,38,2,37.51256856171846,13,7,60.85834763643675
33,58,5,30.812612038885966,4,4,53.60975722634203
57,40,23,33.413635088767855,15,0,24.360302594806594
45,36,10,65.44848845541678,14,8,47.90987023950034
50,50,10,54.214775102429684,4,5,63.260947100359196
65,43,9,56.45915017113006,2,11,47.30034924088222
58,37,13,44.48815863813067,9,14,47.481849956550064
30,15,7,60.16657819007642,4,6,70.64397642474574
60,28,5,57.71697476959176,14,7,58.22237777541892
62,18,10,53.97806871660542,17,12,62.03750304794691
42,34,10,35.18753917286834,7,4,22.505531590968076
59,22,6,38.36944277415187,1,5,63.96640021351049
53,11,19,60.87195148098554,7,11,32.83115569145572
44,58,21,37.24899387823567,7,12,54.50957765186572
55,57,8,25.672137956033165,3,6,33.7359336110474
24,13,1,36.959728878540325,18,6,73.65850894898567
22,4,17,68.39108523328679,17,1,91.5921583422456
60,22,7,36.97445003412605,0,13,52.04849671205612
62,7,14,49.914821879800385,19,10,51.86220849281644
68,43,21,35.764681119428275,14,11,75.61499331393645
48,54,21,56.45138331728049,17,13,66.43774066776271
40,24,17,53.05198786054534,11,0,53.574345197050945
59,4,9,22.632228882519563,0,7,62.36419771549365
27,28,17,49.0204798062897,6,4,95.59626929433338
49,15,5,19.761196690521487,18,9,41.56259190949799
60,1,20,36.688983038566356,0,14,43.2822801432416
47,55,8,44.82849125051434,6,1,70.89316555038378
56,3,6,72.70298873193744,1,2,97.24868769057696
48,14,11,49.76868697648765,6,5,58.544319077768115
35,38,19,33.49370869105436,18,9,20.808775500618246
53,50,4,40.24184846225099,12,5,62.80764128194672
19,57,18,58.86295161663756,4,7,44.501029136459344
31,1,1,33.697247373900495,18,4,64.5232375981185
30,38,13,61.45467747002236,0,4,27.81349657616935
46,38,14,37.15423082928906,0,6,25.48420434127963
29,21,24,31.270212667318233,17,9,49.06258836184725
56,48,1,37.63495558645844,0,12,88.0449978256325
19,29,11,20.755733938678958,4,13,27.56765821913582
49,5,17,15.0,8,14,48.593089723424846
30,49,4,43.761969160187114,11,4,25.72392173508787
63,10,12,43.990531824846606,8,14,60.79744393214261
44,28,10,48.84692676805,17,8,59.430087104208454
66,21,6,43.68788722911641,10,5,26.521750571397984
58,50,1,79.93879686158733,0,6,80.75460532919926
34,7,7,47.52614014909046,18,11,16.555874329968773
57,3,21,24.353057158250923,9,7,86.5290581766831
48,45,16,28.20127716446125,1,12,82.48937746862208
51,47,24,45.004570040230924,6,4,61.115938369019915
41,20,14,38.46860073662294,19,13,72.92222635174173
62,19,23,26.572801542548035,1,10,51.437805367163655
52,35,20,44.117278760507055,18,3,24.192579581352625
65,4,20,44.336636559264875,5,14,59.72971070996055
23,5,6,68.93540600245072,9,11,23.581651183042226
36,1,22,31.258654393168563,8,14,54.78239812987363
47,4,5,38.734082911377406,7,7,30.263148217530308
24,12,24,68.88924583643447,10,11,74.50827463857759
27,27,21,49.928793118959135,8,9,62.60337665231988
58,56,18,31.170679087209272,19,8,68.56610508109318
49,42,15,34.279017232336365,19,0,61.80584819756206
51,23,6,26.78761867448008,8,2,92.61627420551633
45,25,19,46.1590894151049,7,11,75.4479955846161
32,21,1,60.46739977253506,14,3,89.07243674030414
47,58,1,69.46351913448488,1,12,36.99899316781943
54,52,13,22.705774035978344,0,6,44.14829385352808
46,24,3,58.03675855474995,8,5,10.0
39,25,10,47.46469196700822,8,9,47.152239170504004
21,45,21,41.07104452744879,12,9,54.28902165086567
37,55,3,38.73992940181026,7,10,63.6862413380523
49,46,9,16.186022461579284,4,0,44.38115228844522
53,32,8,54.56997943602369,2,3,69.72802240377695
67,55,3,25.217148362349764,3,5,68.32685968483091
21,32,13,33.77706277413438,16,2,45.52855780121581
44,5,6,51.26976951829944,15,14,35.83135789497241
34,36,13,17.75046644326341,15,1,56.31815638421054
29,46,23,25.188090857779503,19,1,56.986443680764786
39,42,20,63.27993988715309,2,9,42.84522496285131
34,49,20,46.83088319359094,5,11,49.815829160704716
27,42,12,35.066979493134404,0,11,26.642816175935046
18,58,13,46.88994231455265,15,3,68.57101107858887
39,39,2,55.04214506264605,14,12,68.89465709785485
43,16,21,61.87151836856515,6,0,55.97974407039885
35,33,24,28.31347236960317,1,14,70.31004021756061
67,49,23,29.62742755631733,9,9,57.62313028557308
31,21,16,54.1251494801809,14,1,87.32532140378206
64,9,23,54.606188527501516,5,12,29.07183391819256
46,6,6,24.840465273448256,1,9,59.0358086317038
29,51,19,30.190339867668044,16,14,73.06697497314647
53,45,21,42.093790487078195,0,1,84.84200051658675
52,35,13,45.35364366645767,0,3,70.85150185493593
69,39,17,45.77894815956797,3,3,34.24039188524821
29,22,23,24.610142899763414,19,0,21.899025298109535
24,41,9,45.627416557552316,15,6,51.60245881963643
46,54,17,34.23943957694336,7,6,62.2343662000546
28,5,2,27.50523560114506,0,9,73.89470106689922
50,42,19,44.835059273829465,18,10,33.090600898892866
23,23,19,43.30509555468477,10,9,67.21476118029152
64,17,24,57.02539857383965,16,9,10.0
32,12,7,32.08547449104817,9,0,40.21012493955628
49,23,22,48.52755655467871,11,10,72.20554849250675
68,16,10,21.46987217357114,8,7,31.175787505589593
28,3,10,40.877164841812146,6,9,32.928337789895835
40,30,20,51.95516752493483,11,13,44.49153953694399
43,57,9,53.220318406786966,14,13,58.539844218444614
51,22,17,53.32250693952964,7,6,32.69490148498737
63,9,15,57.065636958754986,16,6,54.35432605393091
51,29,2,38.3131524922131,4,10,46.35642981008674
46,47,4,52.435881576344464,13,5,78.1586399920344
21,37,19,73.03117143812433,1,11,45.324384856608944
34,23,17,37.993010255912566,15,3,55.56678969773765
52,13,5,65.70297023847047,16,10,58.32674233680689
30,32,7,58.14709433312553,2,7,46.60525417285445
58,46,18,41.00514851485728,0,1,70.3940262865828
56,52,21,42.25686748233585,17,6,74.55227154565048
32,47,22,46.77603539500829,17,2,45.22068880283866
46,48,7,57.302474910474004,3,13,60.86240611388472
46,23,17,51.0395194730027,14,2,36.44942118294664
28,45,7,37.87503604172726,18,13,66.27603399002437
69,17,4,15.0,18,6,59.65646124260156
49,55,8,55.082609383782284,9,11,47.72118713305221
19,40,13,16.012534124344615,4,2,61.598648077001435
64,21,4,24.51030439574857,18,14,66.85711330207356
31,2,6,38.96284207947481,10,14,79.60775626204061
37,37,5,26.788821004964404,6,4,62.949643517913685
39,6,12,49.76292641705237,4,7,72.76820731367486
28,44,4,40.55717700574106,19,13,93.0971072452356
44,18,24,56.778464706336834,11,12,34.320685200566984
20,30,9,20.88423700168989,18,3,78.42644926449037
34,22,4,35.071534257198024,14,6,37.41702791460497
61,54,19,45.062990659938436,11,6,40.730989823719824
45,33,24,45.64092195758934,3,1,54.76400654846691
46,30,14,55.41054608215083,11,13,42.07938334354391
38,17,5,31.28117129409684,17,7,38.73535920759841
64,43,18,37.97984572495501,16,9,53.79190524844448
33,32,10,52.61024491320555,18,11,48.33502035357844
54,42,19,15.0,15,9,41.693945551410835
37,51,12,50.77402877838439,10,14,35.947679011697375
23,14,18,56.459229235423834,1,13,83.50298584950899
36,58,17,24.995089159826403,15,8,30.995994110048812
22,10,24,40.27465577572481,0,5,51.64640867118788
20,47,11,67.38989724760721,16,13,77.35845363353432
18,51,3,54.89742446596722,17,4,71.19094599151128
55,36,23,51.704584094562996,12,0,59.67429894589425
32,34,17,59.864389726867294,4,0,42.527161197772514
51,9,1,72.06817676418754,5,8,54.62491867548493
52,42,15,45.27801104727558,0,13,32.51859268706101
66,28,9,38.89216493666963,9,3,49.297307693311225
42,11,15,59.82807616460897,4,0,48.994643783453924
41,14,24,42.18820296075735,0,10,50.92593834655192
29,39,3,31.079720129715852,10,9,39.23980264005162
35,55,22,36.899006205191355,6,11,21.08237808511219
32,47,19,49.684943730875716,17,2,80.03706509564886
61,54,13,38.25606296383678,19,5,75.59539194708437
33,19,12,39.37537128858129,9,13,72.49308610369131
44,54,20,29.590262780321943,14,10,62.56838516976538
25,15,1,66.53049774304218,3,12,58.40725135175169
63,28,21,39.86059920468793,15,12,41.12629221606521
42,24,17,34.32733544077141,14,10,43.26347392919417
34,8,13,35.9231579009158,14,7,84.1071094065759
46,43,1,57.03788962443217,11,12,88.65814689528833
25,9,10,53.59797867754744,7,9,51.304931980451315
32,47,15,37.47217943785691,7,1,55.075283506666786
44,33,7,45.4846955696313,17,7,69.64643110485453
63,33,22,49.15056635778727,5,13,56.86933124080491
67,19,18,34.43878961241592,4,12,58.38069109729862
69,3,16,21.890658189150106,1,0,53.80401475943588
24,10,14,52.725561291468665,11,10,36.243281908970786
20,40,18,35.26898754002587,3,1,47.53975239036652
46,47,7,51.60522525575879,12,7,52.32667511155962
61,42,17,49.81539963371315,16,6,10.0
41,1,18,45.836884518832676,15,4,56.750265212183116
20,29,12,38.608092768154975,8,14,100.0
37,50,8,35.491076662262714,0,12,46.41261843823154
63,34,22,27.923738924456643,14,9,55.662523694247774
32,51,2,35.778780684163664,11,1,38.19028057097613
42,13,7,53.53222517325281,4,8,33.12201419826386
47,54,4,65.96738613185991,17,4,48.7981656702953
31,1,18,63.766490133634775,19,7,67.59586429173548
24,34,6,47.181345242623195,1,12,50.32493159975744
34,29,9,65.95941091022456,3,3,47.518454832058325
61,48,9,40.397735582088295,14,13,64.91191429795386
37,47,14,25.63429976227394,5,8,59.00194236848146
53,13,8,73.81311628815413,11,9,60.585476818090605
26,48,19,52.99212429685155,17,6,78.80588882252148
55,49,3,21.9805387419012,19,1,76.29268458344406
65,53,18,68.38572867956043,3,2,84.91480055053877
39,29,5,33.84866272336824,0,13,30.743367780820826
19,39,14,37.111766134123,14,1,72.14510865287059
41,24,4,60.320747086248076,17,4,87.91645866436838
25,26,7,65.42560670485042,13,1,22.34687986905943
28,17,20,29.98891457338105,2,4,54.59811206642128
30,7,12,67.06486143040168,14,12,44.134653136812986
34,13,2,58.11355194614161,4,8,54.5132946747764
25,5,11,33.00376782092039,2,1,77.93956564948662
38,26,14,41.31140603574743,6,8,27.085289878623804
35,49,22,67.74203844860335,5,6,59.89975430345021
47,3,23,21.591575960875595,0,6,43.70769089008007
35,7,16,65.71071563838328,18,13,78.55283236370435
63,58,20,57.69610691754788,6,4,63.418688442485745
64,49,6,52.63711143406049,3,7,51.8450678394917
48,39,23,46.97543532856511,11,6,40.63766061813148
55,53,4,74.55206973693717,19,5,100.0
49,1,15,76.76885401057353,17,1,60.59777120687309
28,49,24,35.77155374973518,8,5,26.60091055977885
62,17,1,54.183071808475006,18,13,38.785158195034114
42,43,7,73.11564745766748,3,1,63.25230579498376
50,25,12,33.22433128499985,0,0,40.39947450306189
55,59,10,48.647093614678155,8,8,42.85983800577283
58,3,5,60.05813163423737,14,12,74.71851634175574
25,15,12,15.0,7,4,72.94819271282884
28,29,18,57.42832843046834,14,9,43.57585871129655
39,53,10,28.673519648844035,14,9,78.41710394965637
68,43,6,47.88497047433502,17,3,40.78768961171541
41,32,12,62.16517276337727,6,11,88.87082304471105
58,26,7,15.0,17,10,65.7509160511314
34,16,18,56.78788331615844,15,7,60.803634358173575
29,25,2,75.57493476946246,1,14,47.30393332099362
63,54,10,37.00048500501204,3,4,42.82696591652133
49,28,15,53.650352201761855,19,13,10.0
32,9,12,65.02929496049083,15,6,49.11708596807795
33,56,17,21.105824276850388,2,2,54.79009007803975
39,56,4,56.36054637800629,1,14,18.47796959566564
45,1,7,60.35649348896671,2,7,71.46767858181757
37,29,9,54.5793032990515,4,7,51.792570272412746
50,57,19,46.299340383076824,1,2,79.29424184521245
27,22,23,29.993808272908105,18,8,41.32679162153749
57,16,7,65.87135030304364,19,13,79.72841563612505
49,41,23,45.517553478474866,1,7,46.01938194282152
67,51,2,31.441793810646068,1,0,53.99429662685015
50,44,6,40.22961254378147,19,7,59.31230483204187
19,51,18,50.52578237002015,17,11,54.16676463706656
50,54,6,21.582225646736845,19,10,61.08713525969583
50,41,13,45.26895528876177,13,14,16.509031184678392
58,7,19,38.74684174413016,14,3,52.21224507433488
30,14,2,65.04039722048984,11,5,53.39156203274351
47,29,12,16.876641040684063,10,13,15.27038266046474
50,19,15,59.08136463753726,10,12,67.84940752226532
30,19,14,66.25642238403773,6,9,36.772931970603466
69,2,6,17.44367044278206,11,8,73.84658447291964
43,41,18,19.24226271289387,15,4,56.719033212561236
39,45,5,71.78850069849719,4,6,43.5143624579945
56,15,18,31.434419270956006,1,12,75.09384117059237
19,3,3,91.42243680732675,15,14,88.23734107218606
55,11,3,17.912399467197506,14,0,55.77013468559392
56,53,22,47.550711074806806,10,8,82.49772182287799
43,46,22,44.64909394120924,5,13,51.477467931258346
63,30,10,41.87706348652564,12,5,74.2464371506417
67,57,19,51.944435410586735,18,10,47.65045595596695
32,40,3,52.80969637093601,9,3,91.51783558325705
51,18,12,42.48511526056344,18,5,76.54614579250057
59,51,16,29.78739084259094,4,4,64.40689483317665
61,48,17,60.71640546362069,6,2,10.0
66,2,7,54.42078994624254,10,6,63.976332828010506
57,32,13,46.718755359241115,13,2,30.30134068747453
28,8,24,53.945512236260384,15,12,62.06506015095359
20,22,2,56.53412175136695,17,13,80.5499837727773
23,6,4,33.5740193477802,3,14,68.77993934027893
26,12,10,53.410205602227094,0,12,72.17424811630627
23,47,7,36.70446411722486,14,1,47.53953100979656
26,57,24,57.030500348802,13,13,24.507985775593845
56,40,17,42.114006203651535,18,3,39.57105682823684
48,36,20,54.1757936052258,4,6,48.40527099821409
49,15,6,38.493070504357156,3,4,54.71878759598591
58,28,19,54.95553653906509,12,13,80.3825592695842
67,52,5,30.318461563259874,17,8,69.61155738884301
29,57,10,45.54253319795193,11,9,99.39450443250979
25,49,9,59.70948772664901,14,14,34.974253447799995
25,45,13,52.00806985868888,8,6,78.27935646963809
67,18,19,47.88043100173817,3,11,72.50712154691601
45,2,21,72.05342009475959,4,13,52.66875689601523
37,13,24,60.35455302733383,8,8,35.780679233578454
64,45,6,57.833099238796905,12,13,42.69041659188984
24,54,4,54.87041668374758,9,8,41.72887592465176
28,15,24,56.74045308369996,15,11,89.21335483041555
37,20,3,69.85653015828247,12,1,71.5650091665816
33,29,3,38.734969684185074,3,14,72.31312564731057
21,59,4,60.14105947912863,12,0,56.753472986012795
23,42,5,50.347318331621636,7,10,50.42407962964157
39,29,8,39.2532369429901,12,3,61.746715977105595
43,3,16,43.50412345438081,14,3,57.04930719186111
20,19,22,48.28732022319515,19,12,53.07940606804669
58,3,3,32.10089898495866,19,1,62.333777513099506
59,54,24,57.9601916325067,12,2,33.68233317675161
31,14,12,43.45722863866442,4,2,60.340190513608356
28,40,8,46.27393743364011,5,4,52.78400095559776
35,59,13,65.35803824891711,4,0,40.70767482195013
29,55,4,46.946223078402035,12,8,67.81254534968453
40,4,14,68.29002666631658,4,7,90.90365378281925
29,59,14,37.12778236657284,12,7,80.56139423316783
30,52,13,28.543952418080238,19,2,49.34770127173863
42,11,6,40.650102795826754,7,1,68.28794960781133
62,58,17,15.0,8,0,71.86773626378901
68,31,4,58.58642628706415,18,11,57.38343525870223
36,43,8,29.416521880687576,19,5,54.52010393291786
63,32,17,35.734568678305955,14,12,61.87518855690121
53,27,3,55.7441784243139,9,9,100.0
62,30,17,46.786816468768365,10,0,60.14634582733129
25,43,9,38.39181812879819,4,13,29.651582155102865
46,2,2,15.0,8,10,34.07413877961532
49,49,13,64.51212044845792,10,4,51.57616831216133
68,9,20,55.846200502146964,18,8,30.062322539220723
61,28,2,75.83581994547377,1,10,52.34964552037792
35,31,20,36.0543024601439,5,8,99.50421328773818
23,34,11,23.183246034329883,0,12,44.77134858374777
35,56,22,59.921329278966354,2,11,33.25433299611298
36,15,15,42.17910123899473,2,14,50.8484324374064
39,48,11,54.42254788603434,13,3,52.92102467874285
54,25,23,69.29872930989833,19,6,35.22345195586506
49,36,3,50.822296446962646,4,13,30.23269537745759
58,8,3,47.509483508182996,16,10,82.12502093397168
20,9,12,48.45004179458385,14,6,65.01528070596333
45,58,24,20.441277210530032,5,3,45.34519746249284
27,58,5,61.6205731422457,13,4,31.891906584313737
68,37,20,62.58129243373743,13,10,44.651166811569524
52,48,7,52.95855037443786,16,8,30.479281586252526
46,45,7,22.26893047603753,7,6,43.41035385005655
32,39,13,43.182767622944795,7,6,96.33816014210892
50,32,9,66.5778866308928,18,9,59.777090929730285
24,58,21,36.51369505539798,8,6,42.63967693862752
29,52,13,62.7637957787049,10,14,68.59071190387507
66,17,12,45.82644738985281,12,8,36.39913541848982
47,35,13,55.68755759273941,12,4,46.88750396643828
38,37,24,38.817878807628254,18,5,17.916571082416937
48,19,10,46.265713224684994,18,2,80.48138096732102
41,44,1,51.55072872253317,4,0,50.96541204077244
37,29,8,28.751490391587236,15,10,38.62471017109155
54,59,22,49.10869693468517,8,11,67.98981512044595
21,7,16,15.0,19,1,34.04556699326662
45,28,13,35.97747319767341,2,7,35.261307727785066
