ingresos_mensuales,deuda_actual,historial_crediticio,edad,num_prestamos_previos,IMPAGO
1483.7807268556157,697.3375813057551,6,25,3,0
1025.8054517720627,58.84116223129047,1,29,3,0
1405.2423192704332,0.0,8,63,4,0
1096.181328966433,853.43231273451,3,65,2,1
1495.524192355001,598.3319119055789,6,27,1,0
1446.1469936052213,953.5538069395268,3,32,3,0
825.8245191821618,187.97913330907528,2,41,3,0
1634.392846470013,755.9706418586258,5,43,7,0
985.6146219543808,1160.645352163156,1,64,0,0
1523.223119312458,725.9116825071798,9,59,2,0
1346.9149253605362,682.9744516773146,7,56,1,0
1935.2734707180489,602.5668242473049,3,20,2,0
1110.6136070512591,128.73556286222635,4,19,3,0
1060.273281552721,1006.6718807131044,6,23,0,0
1192.232157644907,416.7427080584803,3,38,3,0
1078.72808686629,751.3449769149051,7,26,2,0
1519.97676077682,131.08970802862393,6,27,2,0
553.4757566253649,246.1621006476659,9,53,0,0
778.5270323414584,1030.5262197666707,5,20,1,0
772.8788313683228,495.80931331264713,4,58,0,0
1580.1230367894302,1035.9826428127635,3,41,1,0
1884.2453490327703,576.5308022824447,1,39,1,1
1158.2203125850115,47.43066811264282,3,66,3,1
1132.4713107239957,867.6202799195162,3,31,0,0
1228.0208652452725,423.03230467331764,7,59,1,0
1664.7513210432762,809.6066440551131,7,62,0,0
829.0587463237704,607.5632602620246,1,61,3,1
1295.3475930939142,137.06453161713887,3,44,1,1
1590.0790519129719,649.2884296111707,8,50,2,0
1400.437667975938,1258.8669426458396,9,39,5,0
1275.8326466394974,747.8959375543377,7,46,2,0
1600.4184370268565,582.7446740983611,7,36,3,0
400.0,922.6030205870693,8,36,2,0
1471.150127812363,663.2005395609333,6,23,1,0
938.3697267490304,662.8602690788383,3,62,2,0
467.74684125741726,272.51244835226925,1,36,3,0
1404.4810398099924,670.1544077368795,7,30,5,0
1749.463418065183,910.6330249250834,1,43,4,0
1145.0205941489232,349.1813543699926,1,39,2,0
1581.1498188811756,1027.3487463740844,9,38,2,0
1844.9113031954582,572.4881927564622,7,53,2,0
1725.965781433619,333.6691465384378,4,19,1,0
1855.9858117485571,899.2896230760733,6,64,1,0
1496.8509964287568,513.9617292785192,1,61,1,0
1230.1734555606372,827.8544662458323,7,47,4,0
559.2136752411326,512.4724103224388,6,44,3,0
1101.5750047480205,582.0521569410289,4,24,2,0
862.7013618735233,748.0680613002875,7,37,2,0
2068.3770869991254,687.2691172770018,3,67,3,0
1129.6456750270654,1.3404658644784604,1,48,1,0
1249.2819227137943,263.62687797168246,4,40,2,0
1420.594150416187,878.8229954372446,3,30,2,1
1217.4409785489815,560.3590233295358,1,34,2,1
1878.0204161723013,442.88060916857347,2,21,5,1
950.9402553062192,192.4277954227577,5,31,3,0
1277.842982094897,276.0791036172455,8,37,5,0
903.0117657207807,0.0,1,30,1,0
671.9909955117176,569.6157843895402,4,20,1,0
955.2923636378858,420.46872582568596,4,43,4,0
1185.1852811806352,310.02363270440543,5,43,2,0
1028.2791101930961,579.5629724496141,7,35,3,0
923.0316080504576,709.1911892558214,8,49,1,0
637.4730145312665,1227.9593796629833,6,31,4,0
1166.7577709485222,146.43497413103591,1,64,3,0
598.1118503875991,947.8143129901566,7,20,2,0
1504.022385475841,891.9304683045216,3,18,2,0
1232.9759011738013,366.27217818698983,6,43,2,0
616.9794002140278,660.9707863758093,8,41,1,0
1076.3163691800546,462.71002519871547,7,66,4,0
899.1374377637667,655.7065741256217,6,52,1,0
1327.6698041676723,1052.7393040213651,9,31,1,0
1736.1801784092577,781.6818697893939,9,20,5,0
449.9310121417021,752.5825119700326,1,30,1,1
1246.0104316589668,470.90720401360727,1,64,0,0
1135.9468817733439,154.78300052269947,1,67,1,0
1468.5360305801862,537.4595368378776,8,31,1,0
1285.2786512950756,961.9824464591745,7,38,2,0
899.2122673044723,141.84964302310573,3,43,2,0
1072.3784257333527,283.4731895469915,2,20,2,0
881.5896572786044,637.8803208702204,4,68,0,0
1630.4028554394395,304.60356454582126,3,57,0,0
1208.524659468777,362.2429658654362,7,21,2,0
1960.476274301203,472.9204254815469,8,53,5,0
1175.7356744741517,190.31477874295518,6,68,4,0
916.6372932358149,307.7634461350895,3,60,2,0
594.5142429548691,811.0283750361926,6,18,4,0
478.744129497622,207.7890653307108,2,57,2,1
566.3456227978041,120.63835965154868,7,64,2,0
1306.8506604045933,410.9925061398317,7,50,1,0
1403.4900092919736,819.5866507529537,4,24,3,0
567.5237191871466,540.9234576009331,8,69,2,0
1558.0153256304461,460.6256765653145,4,69,2,0
1006.7755793266242,613.3076392546822,7,28,3,0
1258.7172047942197,76.28777014210436,4,44,1,0
1844.8882513021697,748.4116961325097,5,31,0,0
1558.7357263462127,715.0305094210933,7,39,2,0
1092.587740837667,477.20745777128366,3,33,1,0
843.523109833885,901.777353538925,5,63,4,0
400.0,261.75117031408837,3,29,4,0
912.3386723030319,938.3726979760706,5,66,1,0
1115.5479044689223,646.3480996785753,3,63,3,1
805.1281891395264,499.034223036548,7,27,2,0
1147.4972131630782,594.0379093895066,1,41,2,1
1230.7407531835072,567.8205702567175,9,63,1,0
1110.0576072767685,966.084868925315,9,35,1,0
939.9989676706161,276.99626175869594,5,39,2,0
1267.461868786691,371.2442282560205,9,26,1,0
1376.7762598277636,910.8908676217438,6,34,2,0
763.8403690228615,421.33951944484227,5,55,3,0
1764.372951898508,870.1599231994775,3,57,2,0
1160.5647470862953,1109.830794902613,8,30,1,0
1207.539849177939,479.4614919175099,4,67,2,0
1483.2857693026228,804.4086979725917,3,54,3,1
1293.2864525054006,253.89231559804244,6,23,1,0
1581.254653565298,826.4199894203427,8,38,2,0
1314.8496660807298,659.8271957960301,9,68,0,0
955.0250501438248,741.9114846480645,6,53,3,0
1344.6014100824407,406.3283783893815,5,24,1,0
742.5095170717352,101.67497532984822,2,53,3,1
1243.4238823106093,750.9756194248514,2,42,3,0
1186.7080037422156,0.0,9,28,2,0
1116.753257090984,504.79485232723954,2,61,1,0
1148.5849954244277,882.3545599259909,2,31,2,0
447.2603818009444,657.5693207619108,3,62,2,0
980.5100369036154,1184.502793436944,3,46,3,0
1237.1379604564459,907.532745774532,4,27,4,0
1263.9425567989601,403.83048350232707,7,67,2,0
788.9299436296167,608.1940139554316,9,65,0,0
1706.2831363458804,585.7887892366692,2,22,4,1
853.5300607141996,125.34697099616182,4,25,5,0
1587.7828802106947,317.880325054694,9,63,5,0
1370.8777447486739,431.7717279060419,2,22,2,0
941.5090760624787,0.0,1,41,1,0
1910.1243570438048,614.2480404754929,8,57,3,0
722.5452672974079,525.2784466040878,9,43,1,0
1567.6616694440006,98.13182960652773,7,23,2,0
1600.2329272171914,721.2638595831996,8,33,3,0
931.7519163693421,814.7618234072879,4,53,2,0
1756.9861200257315,668.1103436594667,4,29,2,0
1099.9813941604189,502.77954743730896,2,28,3,1
1315.4774517119429,777.4326455255565,8,20,3,0
1304.1287355084883,804.0661081430073,2,61,3,0
1146.2765034117808,692.2210709159065,9,54,1,0
1524.323309263913,352.6163248695717,4,23,2,0
1517.3954882208852,682.9802296533542,1,36,2,0
500.5872107047277,958.6441952476437,4,35,4,0
1721.736097151261,421.0112824164809,3,33,2,0
535.0032047857303,1229.3818017397293,6,40,1,0
1613.018481736663,442.3107198043847,7,60,2,0
1650.6820547310333,609.7221040020409,8,54,4,0
763.6134279139208,398.25432119809915,2,26,2,0
1035.6742848181661,666.9812507760782,6,20,3,0
757.7181326056257,77.3334922094175,6,25,2,0
1114.0315878845058,436.1874603549836,5,55,0,0
1076.7862863257035,272.36363989542986,7,21,1,0
1511.864212907736,640.6015043676873,3,29,2,0
1724.1234984478433,898.3342126526722,4,61,0,0
1758.2735243159823,793.8018561343654,9,48,0,0
975.1327893686791,0.0,4,42,2,0
1116.3112505021888,1212.620895878364,3,33,2,0
526.6247231116199,688.5839821862605,2,59,1,0
877.6519734015245,367.0502578520999,5,31,0,0
1585.940653238983,647.1383756972823,4,30,2,0
1846.2331294192927,652.8569467508078,8,58,3,0
706.2604512480311,399.9453849145309,7,24,0,0
963.0142963388423,659.3750002026227,6,29,2,0
1189.4376972164291,417.7583137139078,2,54,0,0
1312.0644635278427,478.69140219299317,3,67,0,0
876.1585920313415,394.11625927347467,9,21,3,0
1369.6244177856358,170.1986130781042,9,19,2,0
1010.4642611716336,643.7509410646152,5,52,3,0
1194.2190916486884,775.5898309549015,3,61,2,0
1418.5136992014798,754.4650788229117,2,20,1,0
1202.568907924375,845.9775757905703,8,21,2,0
1025.4456437893725,697.3020630044605,6,55,1,0
1156.1560784296676,440.18235053492896,7,29,3,0
1164.6548163178659,851.8991593293566,1,36,2,0
1051.9955880471489,192.7447380474195,1,27,2,0
1096.481574933159,329.798585246256,2,18,3,0
1839.4588682018866,310.7399785730266,3,34,1,0
1424.3677791764956,924.0168177417931,1,33,2,0
1081.8078727883358,882.8365542420227,5,26,2,0
1478.7817618042943,746.1915711134984,3,26,2,0
1066.472204097596,921.5789595635392,1,26,0,0
1669.2498550346565,336.2151652764036,8,29,1,0
1347.8568768792375,704.5785359582941,6,58,2,0
1157.0791423983085,562.4476714850507,9,32,1,0
1379.086770324111,854.0646311654741,3,19,2,1
571.6495391726003,565.4327302343407,9,28,1,0
749.2930124360779,484.51713347697563,9,28,1,0
722.4299974403779,762.272555568297,1,25,2,0
1257.1772379054828,862.8507501573699,3,49,0,0
1893.0059997940366,399.4964415459595,6,23,2,0
2092.5200584770528,581.6772985942872,8,37,4,0
1455.220440576303,282.46780990750415,4,56,0,0
1400.337789977783,0.0,5,52,1,0
479.57690633890445,660.1378894241187,9,25,1,0
982.9304801063913,782.6716068763895,6,67,2,0
884.8864992367044,678.6200427260177,7,66,1,0
951.6609606995536,15.131484673689897,7,60,1,0
1132.7424725660842,494.7451709770576,4,51,1,0
1011.1637689211491,0.0,4,36,1,0
408.28007584968486,1010.9103322962554,4,24,4,0
1499.1641024470136,274.1836253645742,5,48,1,0
770.9027897040773,976.621082837969,5,35,2,0
1295.69874564446,883.7608931052437,8,57,2,0
2029.6330678999893,329.8228942391815,9,31,1,0
832.2461633654307,260.1645146196765,2,56,2,1
400.0,705.1110649159015,7,53,1,0
1085.5983112479557,346.70278884507866,1,34,3,0
1640.3838539994285,630.7453926474623,1,54,3,0
1983.3389816882377,455.1517227579245,4,61,2,0
708.1801622190333,65.65247566030996,7,26,1,0
1398.6796892946086,0.0,2,37,3,0
1013.8758172879786,668.0052745483791,2,62,6,0
1157.6206582783457,431.5326761008124,1,45,2,1
2257.737338806814,434.0730549257603,2,67,1,0
598.8118686419388,808.7591517281356,7,37,3,0
1301.4958645978295,952.0326829897335,9,58,2,0
1387.0772687061733,518.2365835914572,6,53,1,0
1634.3145299757389,497.82038792704157,2,44,2,0
1239.1932613883582,750.0429099341651,9,25,1,0
1323.220215801641,192.9193290901274,7,49,2,0
1043.3405730312836,666.9459164243091,1,18,3,0
1307.650776498043,765.5657915466462,9,34,1,0
1062.7230898010357,804.0690625252887,2,26,1,1
1448.6287559424204,18.974189249260576,4,37,5,0
1052.1558655825465,371.5934190573178,9,62,1,0
1350.8401575608746,336.52102415296,4,49,1,0
1188.2948745260087,629.9660863227639,3,19,1,0
1650.4201003088672,744.2233739303952,1,49,0,0
1179.4425105646055,1049.0131222337945,7,62,2,0
490.7870127172474,451.5103558895781,6,26,5,0
1704.7686002855967,450.7282505072359,4,47,1,0
837.7070796549524,944.9016056636242,6,37,2,0
938.4934645404721,688.9730815590915,6,55,4,0
961.7354823826031,980.2954533563922,4,18,3,0
1749.775237268327,686.618400902951,6,22,2,0
400.0,252.86501438601874,8,52,0,0
2455.0994134639977,200.06149356665804,3,53,3,0
1622.4227236264207,134.54632528232128,4,18,3,0
1289.2955656516638,798.615550427542,1,31,0,0
1178.0423997534854,956.5790469261024,4,26,1,0
1314.2216299430627,1154.8086424159142,9,47,2,0
1408.4489713517353,852.9315996969721,8,41,6,0
1458.0862343800227,948.8515732604958,4,21,2,0
1422.2417864013794,425.9951002038946,7,67,1,0
1235.8322725020996,253.07525497684298,3,31,3,0
1121.0646318770696,855.0237997252659,9,42,1,0
1139.4906865385954,725.3042256718202,4,21,5,0
1122.0366878589275,632.2333123022678,2,42,1,0
1653.5080387468258,716.211444189897,5,27,3,0
1437.4226889123447,696.9556447374617,2,52,2,1
400.0,985.1450579560684,6,24,2,0
1462.3603106119044,988.4956754450868,1,59,3,0
1277.89447788751,763.2661057021041,6,30,2,0
1192.5164974216411,853.7408617688784,4,21,1,0
1044.5926187644457,754.2187657274328,3,67,2,1
1649.6450879944055,461.6490803896143,2,60,0,0
1579.010584849143,826.969402473942,7,53,2,0
890.8489328705564,181.65147934222148,9,31,3,0
1362.820914849814,916.1674656887649,3,35,1,0
811.3373061834857,241.64311807018947,6,25,0,0
648.1527340844278,685.7409860384199,9,49,2,0
949.313110164014,346.4538124721523,2,44,2,0
1544.9573889531034,766.016694922328,7,59,2,0
1581.2500181504347,589.8224322216273,5,54,1,0
1405.2341680389172,121.57321255100027,5,40,0,0
1490.038314739199,726.2098893055437,7,24,3,0
1406.4713148459834,426.6237669501868,9,29,1,0
943.4073619108192,864.3440162440107,4,42,0,0
1372.7690178695761,600.3977066203222,9,20,2,0
1520.163810091073,718.6262956164114,9,43,3,0
1501.7165319254298,312.72931349543643,4,21,1,0
1675.5653485898572,423.2003305717914,3,59,5,1
1483.3215388804256,462.40840916967466,2,53,1,0
1340.579283016633,857.0107440727668,9,32,0,0
1628.060095326571,1103.2131263416468,2,49,3,0
1189.391496300376,358.4484744771371,6,46,0,0
847.2501395089129,923.0544433973041,5,27,2,0
1134.7732144224944,0.0,5,38,0,0
902.0389420774204,241.7431796723132,4,33,4,0
929.9286900102475,312.36646314396756,6,64,1,0
1142.192531713793,194.2473931677833,5,36,3,0
883.0320316000154,124.923483063726,4,46,0,0
1076.8153881443839,723.8996736413393,9,69,1,0
442.55413321848573,535.7796906816416,6,68,2,0
1285.3174829491754,713.8216192815329,3,35,2,0
1200.4821901448897,807.1418058364538,6,61,2,0
873.1645475727237,679.6850979517601,1,33,0,0
1463.6982673729622,797.3289528451121,5,18,1,0
1575.0280550506234,579.1403141273192,6,65,4,0
556.9760542524103,243.9019835082766,8,19,1,0
894.9100885735143,917.3442542462388,9,32,2,0
892.3430600850807,423.2663601656619,3,56,5,0
824.0387595564541,319.32111037127225,2,45,2,1
1531.7899367726993,546.6246372586805,4,18,5,0
1122.4695444908787,326.1567242110461,8,22,4,0
1094.1940634757557,474.7708854031703,8,59,3,0
400.0,703.21617646904,3,39,2,0
1454.1672120836906,704.5025217738381,4,53,1,0
704.296642058611,330.6509800723112,3,63,1,0
1223.9730521065312,453.6883881153766,2,30,3,0
1310.9507751832766,922.2999014310731,4,18,3,0
1744.2634383354603,748.9200353201824,6,33,1,0
676.4718403523551,1222.5195118045626,5,58,4,0
400.0,954.0384521224582,3,39,2,0
1273.539817901478,943.2879205679817,2,49,5,0
1920.2044726043414,183.6394348632594,9,33,6,0
1695.578541175775,829.1581054900267,1,68,1,0
1283.8637661098503,584.0679594909268,9,32,2,0
1003.345525747181,434.7054589385251,1,63,1,0
1522.8490386549242,650.4046021597585,7,69,2,0
810.5815201182126,883.5634603834451,6,59,2,0
1390.5431077424878,750.2494773012635,7,29,0,0
1402.1880636666508,336.457859597382,3,18,2,0
1624.0839629995519,822.7376740777861,3,34,0,0
2303.864015564431,408.7237373772108,1,58,5,1
1356.9663868715068,665.0049356892858,4,68,2,0
996.4145497170005,508.9949797568597,2,67,0,0
1189.7702751232023,534.3401244793123,8,45,1,0
492.36963804435266,829.8728925121529,3,24,3,0
922.1147475643768,287.9418840552306,7,26,3,0
1036.2870247547585,1183.55852228308,7,39,2,0
990.3646408261629,53.67417921165111,9,43,3,0
1260.9419488134888,420.69969502354286,6,29,3,0
871.0320270471198,711.0635669825223,1,24,1,1
1648.4122669297885,775.294249930593,8,63,0,0
1200.082825967279,569.8572838284884,1,64,2,1
1196.2798715445542,582.7827890995372,3,32,3,1
1068.842113394833,723.165025598285,5,55,0,0
1262.0762735435917,530.6791567626959,8,38,3,0
1530.0393058670538,1017.9543773804718,9,31,1,0
853.1479137156398,851.8047342694806,7,19,2,0
936.7534043698973,861.8473053016903,9,25,0,0
1078.5095884893342,310.1529829888749,3,62,2,0
661.651630610714,576.1834726782891,5,23,3,0
872.2968561114009,509.8602153837889,8,54,2,0
1009.5116505821363,298.3195872931603,1,54,0,0
1549.755672285091,708.0492551837301,8,50,1,0
1305.02453160077,438.70627266605504,7,58,2,0
1277.4359645470176,796.6211489550711,1,23,0,0
1540.359184867189,278.9425311317005,6,69,3,0
1145.0512846402414,1115.7121838525463,1,43,0,1
1356.1859399715559,331.10020242238147,2,56,1,0
1158.7112988270014,665.7907011601308,5,58,3,0
1306.1449397598515,837.5577931164203,2,54,2,0
966.8965369553672,428.80787093996616,1,31,1,0
400.0,855.7405930298852,6,54,1,0
1146.2883351254784,231.24492065987516,8,25,0,0
1769.099254439976,1035.635309754768,8,56,3,0
1570.4861608966369,604.2447794897275,8,30,2,0
1586.1589938364682,421.07657760933614,6,30,1,0
1694.452288722487,510.24546827176965,3,57,3,0
1235.463036384575,842.6757808178158,1,60,1,0
1278.9262829622382,424.6634124448685,2,45,1,0
952.93924182626,375.19269317316673,5,35,2,0
1073.5708575891802,533.5390207248786,5,36,6,0
1446.3084599084566,246.91136616900957,1,55,1,0
1681.5537748675265,1146.1631723825446,1,49,2,1
1144.2214897276,430.081622635583,9,39,4,0
1019.9242940594354,849.4850358541211,2,19,3,1
1200.211183542639,662.8410250943318,7,30,3,0
1440.482699571646,304.6397848554096,4,40,0,0
622.4580735465833,598.2135872361812,7,42,3,0
400.0,835.2008337932244,8,45,0,0
979.7852602033665,543.521599474108,5,28,1,0
711.7150296343366,957.9338837553084,1,50,2,0
996.7439209410757,906.4546178345591,4,41,3,0
1140.8878724730114,875.6744563974988,3,19,3,0
1018.7006363907947,462.1029683181009,5,47,1,0
1780.987013788298,276.04726566555394,6,34,2,0
1330.6979058409281,415.92371839116163,2,57,6,0
1320.1897438443314,658.8722822000161,7,51,0,0
1448.8828576173607,763.7360140597067,3,55,1,0
744.4667528876923,0.0,1,39,0,0
1615.6447149681076,597.5660395164749,3,22,5,0
1169.694285385816,647.4267675969553,9,65,2,0
1468.192246896485,516.7367231053345,6,57,2,0
771.2571067839378,987.3821517047636,6,68,1,0
578.4964935935743,726.5340222752612,4,33,0,0
1527.1558632100114,993.0575724242691,8,30,3,0
1350.5638104390066,535.2118438949303,5,43,3,0
839.1793782569958,881.2432477520774,7,48,2,0
852.1347674901223,1090.5199183582558,9,69,2,0
1650.1739137659079,993.5080347817983,5,56,4,0
724.2352428530689,272.3575219713801,5,65,2,0
1857.0691813023855,523.8971767372857,4,40,2,0
839.7517061408525,496.4505883650611,6,65,2,0
1455.3567702433531,746.7763605228982,2,29,1,0
1068.5526097004063,805.90606650436,3,31,0,0
1441.2749724329371,348.3321977922791,1,35,1,0
982.354399154323,620.3515541750813,2,44,3,0
1134.8828375710823,0.0,2,45,3,0
1216.3676701582885,1032.583501740567,8,35,4,0
799.125017687411,446.28772779699193,8,33,3,0
1496.3297381680504,616.7591819533491,2,69,1,0
994.7145734113659,507.10508580358163,6,33,2,0
1108.5600338639927,943.8082725040244,5,30,3,0
802.260250156595,0.0,3,46,1,0
400.0,595.0168973022273,5,26,0,0
1123.5888949599323,568.2543727506907,5,43,3,0
2165.0461686451663,463.90908372249515,5,45,1,0
1513.8417151592096,1117.8679636906897,3,58,1,0
1192.2958481062421,333.80116234326863,3,30,1,0
1094.8436683166929,831.5388531706983,4,53,0,0
1208.9863571248186,706.8758366118251,7,26,1,0
1418.847646070084,978.4557757606548,2,64,2,0
727.674873876462,399.8432745667484,4,31,4,0
1645.7286778675489,380.1093302628723,4,68,1,0
1486.1525261764978,928.8209722432196,1,29,2,1
1487.2742902831737,727.5963924990331,8,49,2,0
1375.390295523891,136.51879599697241,1,55,0,0
1207.8466630775958,438.2084956610189,8,20,1,0
1469.144494386728,715.9147961544184,7,69,0,0
1436.7256534965513,851.3292664639768,9,33,3,0
1058.3837156235904,396.2308040421135,8,37,5,0
970.5592908412397,0.0,5,49,3,0
1240.7425181047947,756.96695572111,8,40,0,0
1819.608060598075,233.90379301680724,3,34,0,0
704.3571697384397,0.0,7,33,1,0
612.989893699024,0.0,4,55,1,0
1265.9043364946067,844.1942580593224,5,25,1,0
1220.3550807424072,638.58523512149,9,36,1,0
1269.3366657481633,532.3030857863246,7,47,3,0
1297.5812791634,1016.7073088888285,4,51,1,0
1110.719098146078,791.1974049069217,6,31,1,0
1795.9453754408328,1084.8900128165749,7,39,2,0
559.6384086093938,182.17935834990107,9,61,2,0
868.6011900879016,589.634812813811,4,34,2,0
1158.698095940381,114.9859875155957,3,32,3,0
542.7244755383331,531.1853004433599,8,67,1,0
1129.6582382271715,525.4152438699967,1,65,0,0
1864.5880662912073,787.9840911789213,9,49,3,0
1208.3545953183848,613.6691643425695,1,30,4,0
1292.2803622874735,787.0221414839747,2,38,4,0
695.934093930968,811.0320399416682,8,66,1,0
953.455436784209,1246.4786032149427,9,57,5,0
1049.9214478704253,505.4110034141627,7,50,1,0
1072.9139612975064,317.69318980008626,3,44,2,0
1712.6575180015075,673.8250845949226,7,52,5,0
1423.0764242900498,359.31599185813695,6,33,3,0
755.4168172251873,1044.5882305309608,2,45,5,1
1298.6019113728019,515.0345883164302,3,51,2,0
1399.288699398714,430.3270896378029,5,64,4,0
1656.0596154085065,458.6052836546646,4,18,3,0
1832.2162746273493,815.5252270414923,2,58,3,0
793.9623232688525,552.6759050305544,4,65,1,0
875.6569955158648,407.4999539608853,8,48,1,0
696.9688564341535,1099.6055752870593,5,53,0,0
1106.3920563572074,343.149047801475,5,61,2,0
1386.5433497785339,610.669822209898,3,50,1,0
1594.9338066356408,795.6918454830691,8,50,1,0
1169.6195905429909,110.59946687487803,6,56,3,0
1072.0609906980624,744.0781504217775,2,35,1,0
1260.703196899496,283.4676973558652,2,40,3,0
865.9428393479908,846.8348342502007,9,40,2,0
2035.8154886779093,311.2046964243071,7,32,3,0
556.9355891527765,807.8307095546581,9,43,2,0
1273.8962315582899,931.7499198884138,6,47,2,0
2009.4424876918556,858.4309576898415,5,42,3,0
1202.719937823999,675.3949944714307,1,62,2,0
1123.984385999402,530.6097171210902,6,33,1,0
1057.0218308758292,427.07412709954684,6,56,2,0
1127.843327295037,1041.310407245131,3,65,2,0
1749.139389870612,390.15143394970704,3,62,0,0
400.0,288.88017792900115,3,31,0,1
1813.3734805185302,799.610680509849,3,34,2,1
630.4171390199419,361.15895904405136,7,29,4,0
1093.3390683062341,314.9809507601619,2,46,2,1
1028.3022318805351,166.91872134907055,2,49,2,0
1435.4213079082879,455.1270481618447,3,41,4,0
560.750259246501,575.185492831052,7,69,2,0
1384.8690664327771,672.9275182982096,3,30,3,0
2009.723849314741,885.3918732898451,7,37,2,0
654.7303981628759,758.0693770997382,9,32,2,0
1275.8824670441581,542.7383341340461,4,21,0,0
935.2071288813563,540.541297086084,7,51,3,0
1370.3548824772142,753.047240674555,9,45,1,0
1207.659110966301,981.7710488785708,8,67,1,0
943.4052363822761,637.8942598449601,8,19,1,0
1395.1489139484297,459.2607437368773,9,64,4,0
1921.7392439146972,302.1401996743364,5,47,1,0
1123.6384833090806,166.43842067633233,5,43,2,0
1487.9031768592727,799.880901613057,3,68,0,0
682.6908168515345,773.3935570918671,5,64,2,0
817.4254492727965,773.2090575319985,8,43,0,0
1388.962511152151,561.4021660943832,5,37,4,0
1793.646411414386,1022.0804237675252,4,59,1,0
1342.245339514264,454.7644516245547,8,45,5,0
1074.7767877907384,886.5807711621617,7,37,2,0
1199.7165621693416,588.3771315031371,6,28,2,0
699.836906412113,417.4947705961987,5,27,4,0
1441.8061305421468,777.7590921953284,5,40,0,0
1552.9332249293636,722.8908356051982,2,54,1,0
1019.1638668667679,707.0918277800779,4,58,5,0
1011.9831408961994,624.3835266168596,8,69,1,0
1306.3512918608194,588.6320754849507,8,36,1,0
1025.3121055837619,1316.5115978611316,1,62,1,1
1173.546954149671,955.2769935588519,2,35,1,1
2039.888715666606,816.8480684956536,5,66,1,0
1101.1897197016012,633.5397474610165,9,44,1,0
1056.6639391915112,902.1471601790008,7,23,3,0
940.9832777459363,755.3984329174356,5,27,3,0
1497.6767885999748,607.8614258322107,1,19,1,1
1127.5103307127588,508.9307024202255,6,41,2,0
940.2507846714295,575.7247987011935,8,55,3,0
1728.5216129092048,0.0,7,45,3,0
1767.8412018054548,663.1802517892926,2,45,1,0
959.830573704518,453.4571759668921,5,62,2,0
453.38401945575356,1077.8009994848653,4,67,3,0
1603.0054759347688,605.8032212435263,9,56,5,0
926.1480696959984,243.31097413951142,1,19,2,1
1516.2502396651075,585.0359537615647,6,63,5,0
411.9584729152658,286.16367448124873,3,22,2,1
1557.0389353197238,742.0222247137399,9,67,4,0
715.5312282876876,687.2842093018456,5,28,2,0
1492.3056476266097,887.3518893324804,6,27,2,0
1205.7092271345737,362.7354624916304,9,60,1,0
818.424232241342,610.202428868444,9,19,2,0
1037.1854748292878,190.4934613720094,8,32,1,0
1474.5273827826804,810.4484345774143,9,56,1,0
1242.3577812460937,755.6613541320366,4,58,0,0
1433.7651921889938,748.7415063082713,6,54,2,0
1990.576233806194,600.4857094070824,5,24,5,0
574.3033553155794,724.4318672366372,5,37,3,0
1846.8850299874496,1081.3017324925788,4,51,1,0
1241.742375009285,514.4717228873958,2,52,2,0
840.4863806707488,641.5935551130253,6,51,2,0
667.8745497044041,274.1621102455771,9,39,2,0
1124.3518436891866,339.5217115205003,1,48,3,1
1568.6600447697838,629.3439879279922,7,40,6,0
1148.9803518489864,931.1800640105721,6,36,3,0
1804.461972098939,523.1157527245283,3,21,3,0
619.5297239793764,529.2250412063628,1,41,3,0
1195.1644208615783,477.9344266486876,4,37,1,0
699.0426222347523,439.5729987467031,9,56,2,0
1345.4527530499872,688.4914367126464,2,45,2,0
1554.7549560389202,150.82270644640664,3,56,0,1
1031.6952825275787,984.2818730000183,2,34,2,1
400.0,400.3733105611618,2,36,3,1
1279.5792587185979,816.5710456314424,8,65,2,0
1374.6954206934038,219.00042078183725,3,52,1,0
1361.717901984679,800.6520391638654,7,49,2,0
1694.3128767288617,801.5833823443493,8,64,1,0
771.5785281403805,715.2606216017689,3,63,2,0
1472.0864421801798,301.67144346006233,2,64,0,1
1677.00300499119,674.8644568794231,8,63,0,0
488.5649663973933,245.08314457968328,3,56,4,0
1327.8607303675908,524.1710234711444,7,52,3,0
998.3280675969314,908.8239302865978,1,47,0,0
1167.3909307593417,839.0105781212226,6,34,0,0
1339.0705934153345,604.55488276213,9,59,3,0
1005.1085743545791,307.5580272231474,3,64,2,0
929.7167683353553,793.676313652258,7,46,4,0
1213.66096699521,605.8143713094075,6,23,4,0
765.1016244548789,0.0,8,34,1,0
765.6699484459258,834.7889478949554,3,34,0,0
1471.7493131826013,592.7301498390924,3,31,3,0
740.4823859365376,960.7353743949217,4,41,3,0
1466.5250003636847,271.4188443471586,3,67,1,0
1385.0365171415806,0.0,9,54,1,0
509.6773084837613,683.7251575035556,4,57,4,0
928.974139065738,687.4691030045918,6,56,2,0
1677.6437612189488,92.79851171806439,8,49,1,0
807.5337875441273,306.4501362400181,8,53,1,0
1014.238295076245,1426.5653231159704,5,67,1,0
1384.8243573007585,508.316815753859,5,54,3,0
1513.3562037130382,819.2876929128648,6,65,1,0
1099.3844455822018,404.8020517894849,7,31,2,0
960.9959221233433,0.0,7,44,2,0
1768.947944679403,548.9225259612283,4,36,1,0
1895.5598655190315,520.3186319141685,6,48,2,0
1591.5432203127182,480.0365283994886,7,63,1,0
