trip_id,user_id,start_station_id,end_station_id,start_time,end_time,duration_min
1072,1063,40,32,2023-03-22 15:49:00,2023-03-22 16:22:25,33.43
1073,1451,9,21,2023-07-10 10:45:00,2023-07-10 11:03:31,18.53
1074,1374,21,4,2023-11-04 09:14:00,2023-11-04 09:20:51,6.86
1075,1089,17,27,2023-08-22 19:53:00,2023-08-22 20:16:35,23.59
1076,1234,16,4,2023-10-02 18:27:00,2023-10-02 18:42:31,15.52
1077,1241,2,2,2023-07-10 00:32:00,2023-07-10 00:55:50,23.84
1078,1251,1,36,2023-10-04 20:00:00,2023-10-04 20:36:12,36.2
1079,1264,3,17,2023-02-26 15:52:00,2023-02-26 16:06:51,14.86
1080,1137,49,40,2023-02-13 08:34:00,2023-02-13 09:15:50,41.84
1081,1327,9,3,2023-03-27 20:08:00,2023-03-27 20:19:24,11.4
1082,1005,32,25,2023-04-02 23:50:00,2023-04-02 23:57:31,7.52
1083,1290,7,18,2023-09-15 11:29:00,2023-09-15 11:45:24,16.41
1084,1050,1,45,2023-08-09 00:50:00,2023-08-09 00:59:17,9.29
1085,1473,5,23,2023-11-24 16:40:00,2023-11-24 16:53:33,13.55
1086,1460,4,8,2023-02-11 09:17:00,2023-02-11 09:23:14,6.24
1087,1165,4,6,2023-05-30 01:50:00,2023-05-30 02:32:36,42.62
1088,1093,42,2,2023-09-06 00:30:00,2023-09-06 00:56:00,26.0
1089,1270,46,45,2023-12-01 05:06:00,2023-12-01 05:28:27,22.46
1090,1245,40,9,2023-03-08 05:58:00,2023-03-08 06:04:47,6.78
1091,1448,46,39,2023-05-18 07:24:00,2023-05-18 07:34:18,10.3
1092,1236,2,34,2023-01-23 10:41:00,2023-01-23 11:05:07,24.12
1093,1293,33,40,2023-09-13 10:18:00,2023-09-13 11:10:36,52.61
1094,1433,29,29,2023-04-30 03:15:00,2023-04-30 03:44:39,29.66
1095,1481,4,13,2023-07-28 11:23:00,2023-07-28 11:43:35,20.6
1096,1265,10,34,2023-03-08 00:24:00,2023-03-08 00:44:37,20.63
1097,1157,15,8,2023-10-23 12:15:00,2023-10-23 12:34:30,19.51
1098,1408,2,37,2023-08-11 07:08:00,2023-08-11 07:16:31,8.52
1099,1180,10,21,2023-09-09 16:22:00,2023-09-09 16:30:07,8.13
1100,1077,10,42,2023-01-30 00:43:00,2023-01-30 01:26:27,43.46
1101,1078,38,47,2023-07-24 13:33:00,2023-07-24 13:47:13,14.22
1102,1061,5,36,2023-03-14 09:30:00,2023-03-14 10:00:09,30.16
1103,1248,12,38,2023-01-09 15:36:00,2023-01-09 16:21:48,45.8
1104,1097,14,14,2023-09-21 14:35:00,2023-09-21 14:52:12,17.21
1105,1283,8,35,2023-12-31 22:38:00,2023-12-31 23:00:51,22.86
1106,1399,48,9,2023-07-18 17:23:00,2023-07-18 17:35:28,12.48
1107,1261,41,45,2023-05-05 05:11:00,2023-05-05 05:28:42,17.7
1108,1406,29,25,2023-07-04 07:56:00,2023-07-04 08:08:23,12.39
1109,1013,45,35,2023-04-05 06:00:00,2023-04-05 06:25:19,25.32
1110,1429,47,33,2023-09-21 21:42:00,2023-09-21 21:50:18,8.3
1111,1270,14,50,2023-02-27 13:18:00,2023-02-27 13:42:03,24.06
1112,1309,5,19,2023-12-08 06:51:00,2023-12-08 07:05:42,14.71
1113,1376,44,42,2023-12-27 22:58:00,2023-12-27 23:31:44,33.75
1114,1483,41,9,2023-04-05 14:10:00,2023-04-05 14:19:05,9.1
1115,1248,26,29,2023-06-24 20:30:00,2023-06-24 20:44:06,14.11
1116,1321,28,45,2023-01-14 04:44:00,2023-01-14 04:50:35,6.58
1117,1317,17,44,2023-03-19 12:16:00,2023-03-19 12:35:26,19.44
1118,1474,31,17,2023-08-31 15:01:00,2023-08-31 15:06:10,5.17
1119,1261,19,31,2023-09-10 02:45:00,2023-09-10 03:22:41,37.7
1120,1443,23,42,2023-10-22 13:28:00,2023-10-22 14:03:58,35.97
1121,1312,13,32,2023-11-12 02:03:00,2023-11-12 02:31:42,28.71
1122,1386,34,11,2023-09-27 11:25:00,2023-09-27 11:28:39,3.65
1123,1133,28,39,2023-01-27 21:35:00,2023-01-27 21:37:49,2.83
1124,1301,36,30,2023-08-01 07:18:00,2023-08-01 07:23:55,5.93
1125,1228,15,43,2023-10-19 13:14:00,2023-10-19 13:19:14,5.25
1126,1390,13,37,2023-08-05 04:03:00,2023-08-05 04:24:14,21.25
1127,1055,33,21,2023-12-26 11:45:00,2023-12-26 11:58:06,13.1
1128,1037,39,5,2023-12-08 01:35:00,2023-12-08 01:43:44,8.73
1129,1082,11,43,2023-12-01 12:04:00,2023-12-01 12:16:12,12.22
1130,1463,49,41,2023-01-19 06:45:00,2023-01-19 06:51:31,6.53
1131,1090,13,34,2023-11-22 17:18:00,2023-11-22 17:34:23,16.4
1132,1005,36,33,2023-11-18 06:27:00,2023-11-18 06:35:22,8.38
1133,1002,9,43,2023-10-13 06:22:00,2023-10-13 07:17:13,55.22
1134,1450,40,27,2023-02-11 03:44:00,2023-02-11 03:59:00,15.01
1135,1155,10,15,2023-12-17 06:13:00,2023-12-17 06:36:19,23.33
1136,1076,47,21,2023-07-03 06:03:00,2023-07-03 06:06:17,3.29
1137,1396,44,24,2023-07-19 06:53:00,2023-07-19 07:28:19,35.32
1138,1209,11,31,2023-08-31 11:24:00,2023-08-31 12:00:58,36.98
1139,1018,26,44,2023-02-28 11:49:00,2023-02-28 12:02:57,13.96
1140,1379,33,27,2023-12-29 06:02:00,2023-12-29 06:14:41,12.69
1141,1317,17,38,2023-09-26 04:46:00,2023-09-26 05:10:13,24.23
1142,1400,16,13,2023-04-06 01:09:00,2023-04-06 01:37:20,28.34
1143,1025,30,10,2023-06-25 04:43:00,2023-06-25 04:51:10,8.18
1144,1259,33,2,2023-09-15 14:37:00,2023-09-15 14:48:17,11.29
1145,1120,33,15,2023-11-25 03:47:00,2023-11-25 04:11:13,24.23
1146,1334,1,44,2023-06-27 09:45:00,2023-06-27 09:58:55,13.92
1147,1005,29,15,2023-08-16 20:02:00,2023-08-16 20:20:23,18.4
1148,1471,2,47,2023-11-29 15:46:00,2023-11-29 16:19:48,33.8
1149,1071,17,29,2023-01-29 22:50:00,2023-01-29 23:11:48,21.81
1150,1408,48,29,2023-11-25 09:14:00,2023-11-25 09:44:20,30.34
1151,1250,39,14,2023-05-02 05:44:00,2023-05-02 05:48:47,4.79
1152,1319,36,43,2023-09-13 03:57:00,2023-09-13 04:05:48,8.81
1153,1481,34,7,2023-07-25 17:48:00,2023-07-25 18:07:56,19.94
1154,1214,44,45,2023-12-06 05:07:00,2023-12-06 05:31:13,24.23
1155,1409,20,45,2023-12-31 00:04:00,2023-12-31 01:33:13,89.23
1156,1468,36,36,2023-12-26 06:31:00,2023-12-26 06:51:56,20.94
1157,1465,12,23,2023-07-02 13:47:00,2023-07-02 14:09:32,22.54
1158,1387,18,47,2023-03-22 15:26:00,2023-03-22 15:49:01,23.03
1159,1087,31,7,2023-07-29 15:34:00,2023-07-29 15:55:12,21.22
1160,1499,7,26,2023-10-18 07:32:00,2023-10-18 08:31:31,59.53
1161,1150,44,36,2023-12-23 09:52:00,2023-12-23 10:06:02,14.04
1162,1228,4,21,2023-08-29 09:31:00,2023-08-29 09:55:02,24.04
1163,1236,35,30,2023-07-28 19:05:00,2023-07-28 19:38:33,33.56
1164,1478,47,9,2023-09-02 15:31:00,2023-09-02 15:53:55,22.93
1165,1410,20,38,2023-09-13 09:11:00,2023-09-13 09:25:19,14.33
1166,1022,24,45,2023-02-04 15:43:00,2023-02-04 16:53:27,70.47
1167,1346,8,12,2023-11-19 10:23:00,2023-11-19 10:59:54,36.9
1168,1089,24,26,2023-11-01 02:31:00,2023-11-01 02:59:32,28.54
1169,1000,31,42,2023-08-23 08:18:00,2023-08-23 08:35:03,17.06
1170,1337,37,10,2023-04-10 19:29:00,2023-04-10 20:15:32,46.55
1171,1065,36,12,2023-04-27 15:23:00,2023-04-27 15:40:02,17.04
1172,1325,26,50,2023-09-24 18:15:00,2023-09-24 18:41:40,26.68
1173,1098,46,6,2023-11-16 17:59:00,2023-11-16 18:42:10,43.18
1174,1094,1,18,2023-11-12 05:02:00,2023-11-12 05:16:55,14.93
1175,1315,1,21,2023-03-20 04:56:00,2023-03-20 05:33:39,37.65
1176,1497,30,6,2023-08-14 01:49:00,2023-08-14 02:03:54,14.91
1177,1425,25,11,2023-04-23 13:45:00,2023-04-23 14:36:12,51.21
1178,1119,28,24,2023-01-20 04:47:00,2023-01-20 04:58:30,11.5
1179,1043,48,40,2023-11-22 22:08:00,2023-11-22 22:43:55,35.93
1180,1191,46,38,2023-12-04 03:29:00,2023-12-04 03:51:34,22.58
1181,1373,39,27,2023-01-14 14:43:00,2023-01-14 14:49:10,6.18
1182,1392,45,15,2023-05-19 04:20:00,2023-05-19 04:28:04,8.07
1183,1413,5,14,2023-04-07 21:59:00,2023-04-07 22:03:25,4.42
1184,1073,5,26,2023-05-06 15:24:00,2023-05-06 15:50:57,26.97
1185,1322,17,15,2023-12-08 23:40:00,2023-12-08 23:45:31,5.53
1186,1208,34,18,2023-04-09 23:56:00,2023-04-10 00:14:59,19.0
1187,1428,49,9,2023-07-11 21:43:00,2023-07-11 22:31:19,48.33
1188,1080,32,1,2023-07-18 13:41:00,2023-07-18 13:46:04,5.08
1189,1403,4,20,2023-06-24 16:26:00,2023-06-24 16:42:50,16.84
1190,1412,4,27,2023-08-24 01:51:00,2023-08-24 02:16:07,25.13
1191,1121,30,46,2023-03-20 07:25:00,2023-03-20 07:40:40,15.68
1192,1411,44,13,2023-06-18 10:36:00,2023-06-18 10:54:07,18.13
1193,1358,24,19,2023-10-02 17:40:00,2023-10-02 18:12:52,32.87
1194,1417,34,25,2023-02-26 09:48:00,2023-02-26 10:03:51,15.86
1195,1181,7,17,2023-09-16 17:46:00,2023-09-16 18:27:48,41.82
1196,1088,50,6,2023-03-28 11:43:00,2023-03-28 11:50:30,7.5
1197,1265,20,32,2023-10-14 09:59:00,2023-10-14 10:22:41,23.7
1198,1150,13,23,2023-12-26 02:29:00,2023-12-26 02:49:39,20.65
1199,1358,2,32,2023-06-27 13:46:00,2023-06-27 13:52:12,6.21
1200,1262,10,48,2023-05-24 11:51:00,2023-05-24 12:10:51,19.86
1201,1296,32,24,2023-04-29 07:18:00,2023-04-29 07:29:24,11.41
1202,1116,34,36,2023-01-30 22:30:00,2023-01-30 22:45:02,15.05
1203,1396,21,1,2023-07-23 15:15:00,2023-07-23 15:39:58,24.97
1204,1147,41,21,2023-08-18 03:13:00,2023-08-18 03:15:03,2.06
1205,1484,48,25,2023-05-22 11:51:00,2023-05-22 12:02:27,11.46
1206,1064,39,23,2023-11-02 11:05:00,2023-11-02 12:17:52,72.88
1207,1387,17,25,2023-01-02 16:32:00,2023-01-02 16:40:12,8.21
1208,1155,37,46,2023-03-12 20:11:00,2023-03-12 20:35:34,24.57
1209,1171,43,22,2023-11-09 04:36:00,2023-11-09 04:39:35,3.59
1210,1300,21,5,2023-12-13 13:24:00,2023-12-13 13:43:55,19.92
1211,1480,43,6,2023-08-02 22:28:00,2023-08-02 22:36:01,8.02
1212,1044,23,11,2023-06-25 19:32:00,2023-06-25 20:00:48,28.81
1213,1168,32,4,2023-12-02 04:24:00,2023-12-02 04:35:54,11.91
1214,1338,37,11,2023-07-20 05:58:00,2023-07-20 06:01:58,3.98
1215,1397,29,50,2023-09-08 03:29:00,2023-09-08 03:34:11,5.19
1216,1219,27,27,2023-12-20 12:51:00,2023-12-20 13:12:02,21.05
1217,1458,9,6,2023-07-31 13:00:00,2023-07-31 13:04:21,4.36
1218,1080,3,46,2023-09-08 07:03:00,2023-09-08 07:22:31,19.53
1219,1278,8,27,2023-04-07 20:10:00,2023-04-07 20:25:11,15.19
1220,1418,26,20,2023-12-05 13:21:00,2023-12-05 14:00:09,39.15
1221,1373,1,17,2023-01-07 19:19:00,2023-01-07 19:41:41,22.69
1222,1426,27,18,2023-11-12 07:45:00,2023-11-12 07:57:17,12.29
1223,1137,41,49,2023-12-12 14:19:00,2023-12-12 14:36:54,17.91
1224,1122,25,31,2023-07-15 11:45:00,2023-07-15 11:59:52,14.87
1225,1143,8,47,2023-04-29 01:09:00,2023-04-29 02:18:20,69.34
1226,1289,29,40,2023-01-29 05:04:00,2023-01-29 05:24:55,20.92
1227,1136,33,30,2023-07-30 20:32:00,2023-07-30 20:46:42,14.7
1228,1153,49,9,2023-07-07 09:32:00,2023-07-07 09:37:03,5.05
1229,1023,31,4,2023-04-02 22:37:00,2023-04-02 23:05:12,28.21
1230,1264,8,35,2023-02-21 04:35:00,2023-02-21 05:00:00,25.0
1231,1171,31,17,2023-03-05 21:01:00,2023-03-05 21:21:52,20.87
1232,1086,6,40,2023-12-28 03:40:00,2023-12-28 04:37:31,57.53
1233,1490,2,28,2023-03-24 08:56:00,2023-03-24 09:36:34,40.57
1234,1363,31,9,2023-08-13 20:08:00,2023-08-13 20:19:28,11.47
1235,1126,37,39,2023-04-26 05:08:00,2023-04-26 05:14:44,6.74
1236,1175,49,37,2023-07-30 10:48:00,2023-07-30 11:10:26,22.45
1237,1321,37,27,2023-05-24 13:27:00,2023-05-24 13:48:44,21.75
1238,1092,29,30,2023-10-22 09:51:00,2023-10-22 10:34:05,43.09
1239,1450,23,1,2023-05-16 05:43:00,2023-05-16 06:50:21,67.36
1240,1062,30,48,2023-01-06 02:24:00,2023-01-06 02:38:02,14.04
1241,1423,27,2,2023-07-31 16:26:00,2023-07-31 16:40:13,14.23
1242,1083,7,30,2023-06-14 07:22:00,2023-06-14 07:48:49,26.82
1243,1166,48,25,2023-10-30 03:09:00,2023-10-30 03:20:18,11.3
1244,1422,24,43,2023-06-05 22:23:00,2023-06-05 22:36:48,13.81
1245,1073,45,49,2023-02-10 11:38:00,2023-02-10 11:51:22,13.38
1246,1456,48,42,2023-11-02 09:04:00,2023-11-02 09:18:24,14.41
1247,1342,29,46,2023-09-09 22:49:00,2023-09-09 23:03:55,14.92
1248,1378,19,2,2023-04-30 00:39:00,2023-04-30 01:20:18,41.31
1249,1244,38,10,2023-10-19 16:41:00,2023-10-19 17:11:35,30.6
1250,1281,10,28,2023-12-23 13:14:00,2023-12-23 13:30:55,16.93
1251,1459,14,19,2023-07-31 19:15:00,2023-07-31 19:43:37,28.63
1252,1022,49,45,2023-11-01 12:16:00,2023-11-01 12:42:44,26.74
1253,1271,34,3,2023-05-17 16:02:00,2023-05-17 16:31:39,29.67
1254,1191,4,47,2023-02-07 18:38:00,2023-02-07 18:48:06,10.11
1255,1262,25,11,2023-08-01 04:37:00,2023-08-01 05:29:37,52.62
1256,1099,12,45,2023-10-18 23:01:00,2023-10-18 23:15:15,14.25
1257,1486,3,4,2023-03-05 09:56:00,2023-03-05 10:10:13,14.23
1258,1117,17,10,2023-09-01 12:58:00,2023-09-01 13:11:13,13.23
1259,1257,45,31,2023-08-29 05:39:00,2023-08-29 05:42:25,3.42
1260,1047,47,40,2023-12-05 21:56:00,2023-12-05 22:09:54,13.9
1261,1491,5,21,2023-10-22 07:22:00,2023-10-22 07:46:02,24.05
1262,1037,2,3,2023-01-12 02:58:00,2023-01-12 03:18:41,20.69
1263,1140,37,12,2023-11-03 16:38:00,2023-11-03 16:56:43,18.72
1264,1110,48,41,2023-12-15 06:22:00,2023-12-15 06:47:45,25.75
1265,1385,15,32,2023-06-13 21:50:00,2023-06-13 22:07:41,17.69
1266,1186,33,3,2023-09-05 15:20:00,2023-09-05 15:36:41,16.69
1267,1416,47,42,2023-12-19 02:00:00,2023-12-19 02:28:22,28.38
1268,1286,5,13,2023-03-12 23:59:00,2023-03-13 00:39:14,40.24
1269,1073,39,8,2023-05-31 14:01:00,2023-05-31 14:30:37,29.63
1270,1497,13,30,2023-06-02 10:23:00,2023-06-02 10:35:26,12.43
1271,1264,14,33,2023-11-22 01:53:00,2023-11-22 02:04:17,11.29
1272,1337,37,28,2023-12-04 14:50:00,2023-12-04 14:59:46,9.78
1273,1325,1,8,2023-06-24 18:19:00,2023-06-24 18:24:02,5.04
1274,1398,1,3,2023-08-27 05:21:00,2023-08-27 05:24:55,3.93
1275,1061,35,23,2023-01-24 17:47:00,2023-01-24 17:57:59,11.0
1276,1323,23,3,2023-11-05 12:44:00,2023-11-05 13:04:24,20.4
1277,1497,3,17,2023-11-25 08:17:00,2023-11-25 08:28:21,11.35
1278,1440,47,39,2023-02-06 08:23:00,2023-02-06 08:52:44,29.74
1279,1103,42,50,2023-01-18 21:26:00,2023-01-18 21:45:00,19.01
1280,1229,42,31,2023-10-08 12:51:00,2023-10-08 13:14:34,23.57
1281,1460,6,7,2023-01-20 23:12:00,2023-01-20 23:24:30,12.51
1282,1023,25,38,2023-05-13 07:13:00,2023-05-13 07:29:08,16.14
1283,1110,18,16,2023-01-04 15:02:00,2023-01-04 15:39:29,37.49
1284,1202,25,19,2023-07-29 20:58:00,2023-07-29 21:15:22,17.37
1285,1282,20,35,2023-05-14 11:13:00,2023-05-14 11:17:22,4.37
1286,1217,8,8,2023-02-26 14:44:00,2023-02-26 14:52:23,8.39
1287,1118,39,11,2023-12-27 02:02:00,2023-12-27 02:19:19,17.33
1288,1440,46,35,2023-07-12 19:01:00,2023-07-12 19:19:29,18.49
1289,1247,8,10,2023-03-16 11:12:00,2023-03-16 11:34:22,22.37
1290,1411,14,46,2023-02-17 11:11:00,2023-02-17 11:20:32,9.55
1291,1144,6,38,2023-06-24 18:04:00,2023-06-24 18:20:02,16.05
1292,1284,48,21,2023-07-08 07:50:00,2023-07-08 08:15:30,25.52
1293,1074,12,32,2023-11-18 22:45:00,2023-11-18 22:59:53,14.89
1294,1281,42,7,2023-06-02 11:03:00,2023-06-02 11:19:38,16.64
1295,1104,36,13,2023-04-13 13:29:00,2023-04-13 13:39:33,10.55
1296,1476,41,50,2023-09-18 11:41:00,2023-09-18 12:07:43,26.72
1297,1155,23,2,2023-05-28 21:14:00,2023-05-28 21:21:38,7.65
1298,1040,3,24,2023-07-16 09:16:00,2023-07-16 09:28:01,12.03
1299,1036,24,25,2023-09-02 07:49:00,2023-09-02 08:03:14,14.25
1300,1337,28,18,2023-08-13 08:21:00,2023-08-13 08:40:37,19.62
1301,1334,21,41,2023-07-29 02:23:00,2023-07-29 02:36:20,13.34
1302,1257,2,33,2023-04-20 10:53:00,2023-04-20 11:14:27,21.46
1303,1262,10,23,2023-09-28 07:33:00,2023-09-28 08:21:52,48.87
1304,1144,28,47,2023-10-15 00:27:00,2023-10-15 00:46:54,19.9
1305,1055,35,41,2023-05-03 03:38:00,2023-05-03 03:59:45,21.76
1306,1121,39,7,2023-04-30 18:40:00,2023-04-30 19:16:48,36.8
1307,1074,20,8,2023-11-29 15:35:00,2023-11-29 16:03:37,28.62
1308,1126,23,27,2023-12-31 21:16:00,2023-12-31 21:58:43,42.73
1309,1293,17,33,2023-05-09 03:53:00,2023-05-09 04:44:55,51.92
1310,1429,3,47,2023-11-02 08:39:00,2023-11-02 08:57:37,18.63
1311,1421,15,42,2023-07-27 03:07:00,2023-07-27 03:26:34,19.58
1312,1219,21,13,2023-06-25 21:50:00,2023-06-25 22:03:40,13.67
1313,1380,37,13,2023-12-30 12:47:00,2023-12-30 13:05:23,18.39
1314,1040,4,30,2023-01-11 06:02:00,2023-01-11 06:14:32,12.55
1315,1107,35,39,2023-07-21 02:52:00,2023-07-21 03:02:40,10.68
1316,1111,45,2,2023-10-12 19:41:00,2023-10-12 20:06:34,25.58
1317,1221,33,25,2023-01-09 19:18:00,2023-01-09 19:30:27,12.46
1318,1236,22,40,2023-11-28 03:09:00,2023-11-28 03:31:30,22.51
1319,1194,21,42,2023-11-18 04:57:00,2023-11-18 05:13:46,16.78
1320,1256,45,49,2023-03-10 03:25:00,2023-03-10 03:59:25,34.42
1321,1232,15,32,2023-11-19 15:53:00,2023-11-19 16:13:28,20.48
1322,1314,30,28,2023-03-28 18:05:00,2023-03-28 18:12:23,7.4
1323,1084,9,44,2023-02-09 02:49:00,2023-02-09 03:24:08,35.14
1324,1056,40,13,2023-08-07 14:00:00,2023-08-07 14:15:47,15.79
1325,1353,29,18,2023-06-09 01:24:00,2023-06-09 01:59:54,35.91
1326,1035,45,31,2023-05-31 08:20:00,2023-05-31 08:33:36,13.61
1327,1398,45,14,2023-04-13 06:22:00,2023-04-13 06:41:42,19.72
1328,1338,29,45,2023-03-09 13:42:00,2023-03-09 13:52:19,10.33
1329,1055,7,49,2023-08-11 14:50:00,2023-08-11 14:56:37,6.62
1330,1475,40,14,2023-12-13 11:38:00,2023-12-13 12:23:06,45.12
1331,1036,49,41,2023-03-01 06:38:00,2023-03-01 06:57:10,19.17
1332,1498,33,23,2023-05-18 00:51:00,2023-05-18 01:02:12,11.2
1333,1238,27,38,2023-09-03 07:12:00,2023-09-03 07:13:18,1.31
1334,1378,15,21,2023-11-10 10:38:00,2023-11-10 10:43:09,5.16
1335,1386,40,10,2023-04-15 23:41:00,2023-04-15 23:42:38,1.65
1336,1219,32,42,2023-09-22 05:02:00,2023-09-22 05:31:22,29.38
1337,1364,11,6,2023-08-22 13:04:00,2023-08-22 13:08:50,4.85
1338,1005,18,46,2023-03-12 05:56:00,2023-03-12 06:15:53,19.9
1339,1223,44,36,2023-03-07 16:29:00,2023-03-07 16:37:25,8.43
1340,1376,49,20,2023-10-27 00:49:00,2023-10-27 01:03:04,14.07
1341,1143,8,30,2023-12-17 21:08:00,2023-12-17 21:36:56,28.94
1342,1002,39,5,2023-08-07 00:58:00,2023-08-07 01:12:25,14.42
1343,1428,15,40,2023-03-09 07:44:00,2023-03-09 08:00:03,16.05
1344,1109,29,48,2023-09-13 20:24:00,2023-09-13 20:50:27,26.46
1345,1447,24,12,2023-03-09 13:42:00,2023-03-09 13:50:02,8.04
1346,1047,29,45,2023-04-15 14:23:00,2023-04-15 14:32:03,9.06
1347,1392,11,36,2023-11-24 14:43:00,2023-11-24 14:54:46,11.78
1348,1430,43,17,2023-04-19 01:47:00,2023-04-19 02:15:21,28.36
1349,1073,15,13,2023-12-09 14:26:00,2023-12-09 14:42:34,16.58
1350,1301,17,20,2023-04-30 18:09:00,2023-04-30 18:28:12,19.21
1351,1072,34,3,2023-06-26 00:19:00,2023-06-26 00:31:16,12.27
1352,1257,37,19,2023-09-05 02:09:00,2023-09-05 03:12:52,63.87
1353,1104,34,8,2023-03-25 01:02:00,2023-03-25 01:03:16,1.27
1354,1001,22,14,2023-12-10 00:23:00,2023-12-10 00:47:16,24.28
1355,1411,32,28,2023-11-22 11:54:00,2023-11-22 12:15:27,21.45
1356,1281,3,20,2023-05-04 09:36:00,2023-05-04 09:54:33,18.55
1357,1499,43,3,2023-10-10 20:06:00,2023-10-10 20:16:10,10.18
1358,1270,29,25,2023-05-07 18:07:00,2023-05-07 18:13:35,6.6
1359,1018,42,11,2023-02-05 07:44:00,2023-02-05 07:50:35,6.59
1360,1444,47,27,2023-08-03 00:55:00,2023-08-03 01:11:08,16.15
1361,1423,48,38,2023-12-03 12:00:00,2023-12-03 12:07:24,7.41
1362,1178,9,32,2023-07-31 15:30:00,2023-07-31 16:37:12,67.21
1363,1226,4,6,2023-02-17 07:16:00,2023-02-17 07:17:53,1.88
1364,1128,26,36,2023-07-15 11:40:00,2023-07-15 11:41:00,1.01
1365,1089,7,2,2023-08-13 09:28:00,2023-08-13 09:53:37,25.62
1366,1017,29,40,2023-07-16 05:02:00,2023-07-16 05:14:36,12.61
1367,1059,6,33,2023-06-10 19:14:00,2023-06-10 19:28:13,14.23
1368,1322,31,14,2023-04-12 22:03:00,2023-04-12 22:33:05,30.09
1369,1334,39,48,2023-06-12 07:09:00,2023-06-12 07:25:55,16.92
1370,1265,30,9,2023-01-18 17:43:00,2023-01-18 18:25:39,42.65
1371,1346,47,9,2023-10-12 15:58:00,2023-10-12 16:35:35,37.6
1372,1161,7,30,2023-05-29 05:15:00,2023-05-29 05:37:22,22.38
1373,1229,4,5,2023-05-03 00:26:00,2023-05-03 00:51:59,25.99
1374,1076,2,2,2023-02-11 21:11:00,2023-02-11 21:56:20,45.34
1375,1273,9,31,2023-06-28 02:23:00,2023-06-28 03:11:06,48.1
1376,1448,49,24,2023-03-15 10:39:00,2023-03-15 11:03:57,24.95
1377,1246,12,5,2023-03-05 21:31:00,2023-03-05 21:45:55,14.93
1378,1276,44,7,2023-12-29 15:46:00,2023-12-29 16:08:22,22.37
1379,1266,4,29,2023-11-08 06:47:00,2023-11-08 07:09:33,22.56
1380,1212,40,13,2023-01-06 11:38:00,2023-01-06 11:43:06,5.1
1381,1219,12,3,2023-11-08 09:16:00,2023-11-08 09:29:28,13.48
1382,1052,42,35,2023-01-09 16:03:00,2023-01-09 16:38:26,35.44
1383,1089,26,35,2023-11-08 19:51:00,2023-11-08 20:32:13,41.22
1384,1300,39,12,2023-09-12 04:37:00,2023-09-12 04:47:37,10.62
1385,1104,40,14,2023-12-27 05:12:00,2023-12-27 05:52:51,40.86
1386,1115,19,44,2023-03-13 15:55:00,2023-03-13 17:25:50,90.84
1387,1059,18,3,2023-06-22 05:33:00,2023-06-22 05:46:44,13.74
1388,1233,20,45,2023-03-10 07:47:00,2023-03-10 07:54:40,7.67
1389,1323,15,22,2023-05-23 16:33:00,2023-05-23 16:34:47,1.79
1390,1252,20,12,2023-03-03 06:26:00,2023-03-03 07:13:21,47.35
1391,1050,48,18,2023-06-30 00:27:00,2023-06-30 00:42:55,15.93
1392,1050,18,50,2023-03-18 12:42:00,2023-03-18 12:52:25,10.43
1393,1262,47,45,2023-07-14 01:13:00,2023-07-14 01:20:26,7.44
1394,1084,13,44,2023-11-19 09:25:00,2023-11-19 09:35:57,10.96
1395,1213,23,6,2023-03-16 06:36:00,2023-03-16 06:42:12,6.21
1396,1424,21,6,2023-12-25 05:23:00,2023-12-25 05:54:52,31.87
1397,1166,21,48,2023-02-13 21:25:00,2023-02-13 21:58:09,33.16
1398,1044,10,42,2023-12-07 14:01:00,2023-12-07 14:21:27,20.46
1399,1482,30,50,2023-06-24 10:20:00,2023-06-24 10:47:44,27.75
1400,1035,47,25,2023-04-02 08:04:00,2023-04-02 08:55:41,51.7
1401,1418,32,6,2023-06-01 15:10:00,2023-06-01 15:43:42,33.71
1402,1146,9,3,2023-02-26 00:13:00,2023-02-26 00:34:16,21.27
1403,1086,7,11,2023-11-13 13:13:00,2023-11-13 13:14:24,1.4
1404,1075,6,17,2023-07-26 01:08:00,2023-07-26 01:09:21,1.37
1405,1027,5,13,2023-07-17 09:20:00,2023-07-17 09:25:48,5.8
1406,1242,43,14,2023-12-09 05:25:00,2023-12-09 05:41:08,16.13
1407,1425,42,30,2023-11-09 21:09:00,2023-11-09 21:21:41,12.69
1408,1090,42,46,2023-04-11 12:49:00,2023-04-11 13:02:40,13.67
1409,1295,19,30,2023-12-23 09:52:00,2023-12-23 10:05:39,13.67
1410,1362,8,43,2023-02-03 18:57:00,2023-02-03 19:00:48,3.8
1411,1340,32,40,2023-08-14 17:03:00,2023-08-14 17:09:12,6.21
1412,1229,36,4,2023-04-05 17:24:00,2023-04-05 18:08:37,44.63
1413,1126,8,42,2023-08-23 04:14:00,2023-08-23 04:19:54,5.91
1414,1458,22,12,2023-02-13 21:00:00,2023-02-13 21:04:00,4.0
1415,1326,18,37,2023-02-10 07:02:00,2023-02-10 07:48:37,46.62
1416,1348,4,44,2023-05-02 02:43:00,2023-05-02 03:08:34,25.58
1417,1053,3,30,2023-12-20 08:27:00,2023-12-20 08:37:15,10.26
1418,1067,15,35,2023-04-03 01:57:00,2023-04-03 01:59:52,2.87
1419,1126,43,28,2023-06-15 18:33:00,2023-06-15 18:57:57,24.96
1420,1418,14,45,2023-01-18 19:39:00,2023-01-18 19:55:15,16.26
