transaction_id,customer_id,product_id,quantity,date
8131,2357,177,1,2021-11-24
8132,3006,1,4,2021-09-03
8133,3493,95,2,2023-04-12
8134,2824,148,4,2020-08-31
8135,2585,86,4,2020-04-13
8136,2428,80,3,2023-08-19
8137,1166,197,3,2020-03-17
8138,1086,198,2,2023-04-22
8139,3836,82,1,2023-07-28
8140,3051,16,5,2021-11-28
8141,2337,83,2,2022-08-03
8142,3662,192,3,2022-02-19
8143,3961,88,1,2022-08-03
8144,1594,74,5,2022-10-21
8145,1289,69,3,2021-07-01
8146,1235,89,1,2021-02-02
8147,1855,163,1,2022-10-05
8148,2118,173,4,2020-07-28
8149,3243,172,4,2020-10-28
8150,2193,21,3,2022-05-14
8151,2056,86,3,2022-02-03
8152,2541,185,3,2020-09-13
8153,2863,116,4,2022-12-16
8154,3832,104,1,2022-10-25
8155,2127,119,2,2022-02-15
8156,1968,198,5,2022-01-01
8157,2368,27,5,2020-01-24
8158,3713,51,5,2022-08-27
8159,1449,126,2,2023-11-30
8160,3767,54,4,2023-01-14
8161,3749,96,5,2021-01-06
8162,2184,132,4,2020-07-20
8163,2234,144,2,2020-03-29
8164,3431,126,5,2020-04-29
8165,2612,76,4,2021-02-02
8166,3045,135,4,2020-07-06
8167,1142,89,4,2021-10-13
8168,2856,90,3,2021-08-09
8169,1455,179,1,2023-02-27
8170,2867,115,4,2022-12-28
8171,2579,14,3,2022-08-27
8172,1559,141,1,2023-10-09
8173,3119,175,4,2023-03-21
8174,1392,168,2,2020-04-25
8175,3765,198,3,2021-07-16
8176,2594,143,4,2020-08-16
8177,2320,117,3,2020-12-25
8178,2771,70,5,2020-01-28
8179,1004,57,4,2024-01-25
8180,3056,77,3,2022-05-18
8181,3815,87,4,2023-07-18
8182,1276,185,3,2023-08-20
8183,2848,133,4,2022-01-13
8184,3693,185,2,2023-01-16
8185,2250,89,2,2021-08-02
8186,1575,180,3,2021-03-08
8187,3475,198,3,2023-04-25
8188,2878,38,2,2023-11-14
8189,2715,117,2,2023-02-05
8190,1955,55,3,2022-08-05
8191,2348,152,5,2022-02-26
8192,2501,182,2,2020-01-26
8193,1645,135,3,2021-01-04
8194,3571,28,4,2023-04-25
8195,3205,133,4,2022-06-02
8196,2154,89,3,2020-10-05
8197,2667,60,5,2023-09-13
8198,2523,42,2,2021-08-29
8199,2152,181,1,2021-06-12
8200,3199,119,2,2020-01-29
8201,1117,91,4,2020-11-18
8202,2905,140,5,2020-11-08
8203,1774,108,2,2020-10-21
8204,1014,184,2,2020-08-10
8205,2924,126,3,2020-04-11
8206,1903,19,4,2022-06-03
8207,3514,133,5,2022-10-24
8208,1043,41,4,2021-01-29
8209,2421,90,2,2022-04-12
8210,3389,59,4,2020-06-15
8211,2942,62,4,2020-04-27
8212,1719,121,4,2023-04-13
8213,2623,87,3,2022-11-27
8214,1009,41,1,2020-09-06
8215,1136,140,5,2021-07-20
8216,1874,72,5,2021-09-12
8217,1564,163,3,2023-11-12
8218,3570,49,4,2022-08-30
8219,3974,54,4,2023-07-19
8220,1318,179,3,2023-02-09
8221,1233,8,3,2020-11-09
8222,1569,19,4,2021-04-29
8223,1006,183,1,2022-06-06
8224,1340,4,3,2020-09-02
8225,2401,73,2,2022-04-28
8226,3428,179,3,2023-08-16
8227,1911,155,2,2022-04-26
8228,3282,117,4,2020-12-07
8229,3735,135,5,2023-06-26
8230,3341,48,4,2022-03-08
8231,3890,4,4,2022-05-13
8232,3158,176,5,2020-02-11
8233,2893,56,1,2021-08-21
8234,2302,98,5,2020-11-01
8235,2192,79,1,2022-05-11
8236,3767,102,1,2021-12-31
8237,2676,160,1,2022-07-21
8238,1393,37,5,2021-12-19
8239,3991,160,3,2021-09-09
8240,1550,31,1,2021-06-06
8241,2869,137,4,2020-12-19
8242,3782,125,3,2022-08-30
8243,1212,36,3,2022-08-13
8244,1800,23,2,2021-11-08
8245,2848,60,1,2023-06-19
8246,4000,69,3,2022-02-28
8247,1812,12,3,2022-06-16
8248,1449,50,5,2023-12-10
8249,2462,152,1,2020-10-28
8250,1247,5,2,2021-10-07
8251,1891,200,1,2020-08-18
8252,3238,65,1,2022-01-07
8253,1870,93,3,2022-09-23
8254,1576,188,1,2021-03-30
8255,1105,94,1,2022-07-30
8256,3070,80,3,2020-08-27
8257,3606,44,2,2021-03-29
8258,3007,29,1,2024-01-12
8259,1080,168,2,2021-03-18
8260,3518,86,4,2020-01-27
8261,3882,175,1,2021-11-25
8262,1420,177,1,2022-08-06
8263,2928,9,3,2021-03-19
8264,1426,21,5,2020-02-05
8265,2731,144,5,2020-06-03
8266,1054,170,1,2022-03-06
8267,1771,145,3,2023-12-14
8268,1669,110,3,2023-06-14
8269,3916,35,3,2024-01-04
8270,1704,76,5,2020-05-01
8271,3731,181,1,2023-10-30
8272,2573,104,3,2022-09-21
8273,2941,170,2,2020-06-01
8274,3990,55,1,2021-07-04
8275,1753,69,5,2023-10-03
8276,1584,155,3,2023-05-10
8277,3700,2,1,2024-01-28
8278,3358,112,1,2022-03-14
8279,1585,138,3,2021-01-12
8280,3282,16,4,2020-03-20
8281,3801,161,5,2022-09-14
8282,1914,156,1,2020-06-02
8283,1936,110,3,2023-12-03
8284,2723,1,5,2021-01-05
8285,3230,52,3,2020-11-27
8286,3768,122,3,2021-03-05
8287,3008,147,1,2024-02-05
8288,2142,187,1,2021-02-23
8289,1490,149,3,2023-12-22
8290,3664,200,1,2023-09-07
8291,1008,185,1,2023-07-13
8292,1733,74,3,2022-04-08
8293,3762,161,4,2022-03-14
8294,2617,199,1,2022-09-04
8295,3873,40,4,2024-01-02
8296,2856,31,3,2023-01-17
8297,3232,18,4,2021-05-15
8298,3494,128,2,2023-09-22
8299,2347,182,3,2020-07-03
8300,2524,169,4,2023-04-18
8301,1264,151,4,2022-06-11
8302,3285,1,1,2020-02-24
8303,2011,2,5,2022-05-12
8304,3681,113,5,2020-10-22
8305,2462,65,3,2023-07-24
8306,1115,54,2,2022-01-15
8307,2104,103,2,2022-06-18
8308,1263,62,3,2023-10-16
8309,1880,58,4,2020-08-14
8310,1015,164,3,2022-08-20
8311,3822,96,2,2022-04-29
8312,1119,23,2,2020-11-02
8313,3337,103,3,2022-09-18
8314,1525,88,2,2022-04-06
8315,1774,130,2,2020-05-09
8316,2316,124,2,2023-03-20
8317,3364,26,4,2023-11-08
8318,2296,136,3,2022-11-06
8319,3001,193,2,2022-11-03
8320,1003,103,1,2023-05-15
8321,2375,146,4,2023-11-03
8322,2290,148,2,2020-05-23
8323,2619,117,2,2020-04-13
8324,3431,145,1,2020-11-19
8325,2654,129,3,2021-07-29
8326,3663,123,4,2020-09-30
8327,1271,48,4,2022-05-30
8328,2563,46,5,2023-11-07
8329,2355,141,5,2020-04-16
8330,3112,175,4,2022-06-25
8331,2735,33,1,2022-08-29
8332,2201,116,2,2022-03-06
8333,1586,163,3,2022-05-08
8334,2117,4,1,2023-03-21
8335,1290,14,2,2023-05-22
8336,1497,65,1,2022-06-11
8337,2285,62,1,2023-01-28
8338,3322,53,1,2023-02-28
8339,3480,80,5,2023-09-06
8340,2660,65,3,2020-08-12
8341,2725,148,2,2022-09-16
8342,1104,165,4,2021-01-28
8343,3906,111,2,2022-06-30
8344,1468,20,5,2020-01-15
8345,1430,86,3,2022-09-30
8346,3946,177,2,2021-02-17
8347,1508,151,3,2024-01-20
8348,1765,19,2,2022-09-25
8349,1475,126,4,2020-04-24
8350,2991,146,1,2023-10-07
8351,2288,42,3,2020-02-05
8352,1958,104,2,2020-03-03
8353,2373,67,2,2021-05-23
8354,1959,158,4,2022-01-04
8355,2897,149,5,2020-01-05
8356,3302,31,1,2021-05-22
8357,1913,145,2,2023-07-15
8358,1964,49,1,2023-08-01
8359,3919,36,4,2023-02-06
8360,1195,28,3,2020-02-24
8361,1676,136,1,2023-03-02
8362,2169,104,4,2022-02-19
8363,1321,56,2,2023-11-23
8364,3588,37,2,2022-03-28
8365,1547,39,2,2022-05-04
8366,2967,80,3,2021-07-12
8367,1534,93,1,2020-07-21
8368,3983,95,2,2020-08-27
8369,2095,103,2,2022-11-02
8370,1069,178,1,2023-08-31
8371,2445,143,5,2021-11-15
8372,3592,18,3,2020-08-30
8373,3197,185,3,2022-12-02
8374,1583,197,2,2023-12-23
8375,3087,71,5,2020-06-10
8376,2843,4,5,2023-12-29
8377,2217,23,1,2020-04-20
8378,2813,10,5,2020-09-29
8379,2221,156,1,2021-07-13
8380,2045,3,2,2023-01-05
8381,3474,125,2,2021-05-04
8382,3682,183,1,2020-04-26
8383,1681,110,2,2022-11-08
8384,2922,64,2,2020-07-14
8385,1876,147,3,2024-01-14
8386,3985,159,1,2023-11-18
8387,1422,106,4,2020-02-03
8388,3287,56,3,2020-12-04
8389,1154,74,2,2024-01-03
8390,1874,9,4,2021-09-13
8391,2845,17,4,2021-09-10
8392,2451,139,3,2020-01-23
8393,2826,134,1,2023-09-12
8394,1388,59,2,2021-09-10
8395,3797,65,2,2020-09-08
8396,1940,28,5,2020-06-11
8397,1051,144,1,2022-12-22
8398,1471,102,4,2023-12-30
8399,1636,182,5,2020-03-14
8400,3893,87,2,2021-06-25
8401,2256,31,5,2023-07-13
8402,3859,23,4,2022-07-25
8403,3603,200,2,2020-07-27
8404,3887,90,3,2022-04-28
8405,1014,141,4,2020-11-11
8406,3329,131,1,2021-03-19
8407,2447,187,4,2023-07-06
8408,2672,86,3,2023-05-06
8409,3224,186,3,2021-09-19
8410,3870,162,5,2021-07-23
8411,3580,10,5,2022-01-10
8412,3541,154,4,2021-10-10
8413,2303,11,1,2020-10-31
8414,1454,184,3,2021-06-12
8415,3209,158,4,2021-02-22
8416,3011,6,1,2024-01-01
8417,3705,64,5,2020-09-08
8418,1208,62,2,2023-11-29
8419,3357,169,4,2022-04-27
8420,2839,180,2,2022-12-11
8421,2231,160,4,2022-05-07
8422,1624,19,4,2021-07-27
8423,3274,44,3,2021-05-25
8424,3947,22,4,2020-07-19
8425,1345,132,3,2022-04-02
8426,2380,100,4,2023-10-12
8427,1233,30,4,2020-05-16
8428,1413,175,2,2023-05-03
8429,1594,51,2,2023-10-19
8430,1632,157,5,2024-01-21
8431,2315,108,4,2020-11-30
8432,2596,130,5,2022-11-05
8433,2391,64,1,2023-03-27
8434,2607,84,1,2023-06-18
8435,1176,91,2,2022-03-26
8436,3174,23,1,2023-09-30
8437,3703,193,2,2022-11-03
8438,2937,101,1,2020-08-30
8439,3970,157,1,2023-03-14
8440,3661,182,3,2021-02-18
8441,1057,131,2,2021-12-29
8442,3838,188,5,2023-03-27
8443,1721,38,2,2020-01-18
8444,3916,30,1,2023-10-02
8445,1991,142,2,2020-06-03
8446,1109,53,5,2021-05-01
8447,3058,6,4,2022-12-06
8448,1828,86,3,2021-03-25
8449,3335,56,3,2022-07-12
8450,2341,140,1,2021-07-23
8451,2674,62,1,2022-12-06
8452,1273,133,4,2021-09-06
8453,1968,71,3,2023-09-25
8454,1391,199,5,2022-12-08
8455,2342,128,3,2021-09-15
8456,2403,122,5,2023-09-01
8457,1920,62,2,2020-03-27
8458,2954,188,2,2020-10-08
8459,2013,21,4,2023-01-02
8460,1020,117,5,2020-02-16
8461,1019,198,4,2023-01-24
8462,2016,158,2,2020-01-31
8463,3010,34,1,2023-05-20
8464,3965,21,4,2023-06-12
8465,2415,92,2,2020-10-31
8466,3643,66,5,2021-05-23
8467,2360,148,3,2023-12-25
8468,1617,109,5,2022-02-24
8469,2098,54,2,2022-05-06
8470,3612,141,1,2023-11-30
8471,2236,143,5,2021-03-20
8472,3188,131,3,2023-02-24
8473,1392,175,5,2020-01-21
8474,1555,114,5,2023-12-14
8475,2419,87,3,2024-01-06
8476,3368,127,2,2023-01-03
8477,2592,180,2,2021-10-01
8478,1597,110,5,2021-02-03
8479,1320,89,3,2020-09-02
8480,1715,34,3,2020-04-21
8481,3766,182,3,2023-04-08
8482,2717,87,2,2023-06-17
8483,2736,90,1,2023-03-07
8484,1176,11,2,2023-06-13
8485,2637,166,3,2022-03-04
8486,1174,95,3,2020-04-25
8487,1765,163,3,2022-07-22
8488,2746,172,2,2023-11-25
8489,3230,35,1,2020-10-18
8490,1414,82,2,2023-05-24
8491,1825,95,4,2021-08-07
8492,2866,142,2,2024-02-01
8493,2591,42,2,2020-01-27
8494,2291,101,5,2021-03-30
8495,2432,50,4,2020-01-14
8496,2018,141,2,2020-10-05
8497,1933,2,4,2021-05-04
8498,2892,34,1,2022-08-18
8499,2409,96,3,2021-09-15
8500,3350,122,1,2021-08-19
8501,1925,173,2,2022-01-09
8502,3648,120,5,2020-11-01
8503,1846,119,4,2024-01-26
8504,1151,131,1,2023-06-13
8505,3645,15,3,2022-11-28
8506,2181,56,3,2021-10-06
8507,1958,85,4,2022-02-05
8508,2915,100,3,2022-10-01
8509,1733,169,2,2022-12-14
8510,3616,141,2,2020-01-24
8511,3280,105,4,2022-11-11
8512,2082,65,4,2022-11-21
8513,3029,93,3,2021-05-26
8514,2407,120,2,2023-01-16
8515,1448,87,5,2021-07-24
8516,2469,174,4,2023-05-27
8517,1061,84,1,2021-08-11
8518,3804,12,3,2020-03-18
8519,1448,76,2,2024-01-31
8520,2861,135,4,2023-04-24
8521,3263,57,2,2023-02-18
8522,2465,55,5,2023-07-21
8523,2429,143,2,2020-12-23
8524,3071,12,5,2020-04-07
8525,1477,47,1,2021-07-10
8526,1923,124,1,2023-02-11
8527,3506,11,5,2023-06-18
8528,3927,105,4,2020-12-17
8529,3891,12,4,2021-08-14
8530,2296,197,2,2021-03-11
8531,1002,63,2,2020-05-22
8532,2836,88,3,2020-09-18
8533,3265,45,1,2020-03-02
8534,1691,43,4,2020-01-31
8535,1259,11,2,2022-08-06
8536,3761,120,2,2023-04-07
8537,3156,75,2,2020-11-03
8538,3546,77,3,2023-04-23
8539,1236,175,3,2021-03-16
8540,2810,28,1,2021-01-25
8541,1995,70,4,2022-07-23
8542,3139,112,2,2023-09-20
8543,2498,20,4,2022-10-24
8544,2202,112,4,2021-04-14
8545,2849,147,1,2022-12-29
8546,1612,78,1,2022-02-14
8547,2613,19,2,2020-06-29
8548,3015,44,4,2022-10-25
8549,1785,60,5,2020-02-16
8550,1666,31,2,2021-09-25
8551,3230,178,4,2023-12-21
8552,1053,126,5,2020-11-05
8553,2709,146,2,2022-04-19
8554,3024,126,3,2022-01-02
8555,1561,125,2,2020-12-26
8556,2509,57,2,2022-12-28
8557,1852,1,3,2023-12-25
8558,3905,64,5,2022-01-27
8559,1124,23,4,2022-11-21
8560,2007,109,3,2021-09-12
8561,3504,42,1,2020-06-30
8562,2379,71,1,2020-09-04
8563,3580,34,4,2023-08-13
8564,2764,7,4,2022-05-22
8565,1622,179,4,2023-10-07
8566,2392,37,1,2020-11-12
8567,2706,100,1,2023-11-21
8568,3497,62,1,2023-06-11
8569,1056,58,5,2020-04-29
8570,1292,138,4,2022-10-05
8571,3264,97,1,2023-12-22
8572,1185,137,2,2022-12-18
8573,2294,122,1,2020-08-10
8574,3995,103,4,2022-10-31
8575,2834,35,1,2022-03-24
8576,3929,17,4,2022-01-18
8577,1906,77,2,2022-10-15
8578,3337,113,4,2021-04-25
8579,3866,146,1,2023-01-21
8580,1385,153,4,2023-03-02
8581,2918,145,4,2022-09-15
8582,2163,111,3,2024-01-31
8583,3411,55,5,2024-01-07
8584,1964,139,1,2020-01-30
8585,2681,112,1,2020-10-24
8586,3977,6,5,2021-04-02
8587,3560,149,5,2020-10-30
8588,1293,9,4,2021-03-23
8589,1720,22,1,2023-08-18
8590,3447,125,1,2021-06-23
8591,1887,67,5,2020-03-17
8592,3505,90,1,2021-05-29
8593,1436,116,5,2022-08-01
8594,2002,22,3,2020-04-01
8595,2327,91,3,2021-04-10
8596,3037,69,2,2022-11-29
8597,3215,27,2,2023-09-14
8598,2496,38,5,2022-08-04
8599,1815,139,2,2022-12-25
8600,3180,94,4,2020-04-18
8601,3723,135,4,2022-09-29
8602,1254,45,4,2021-02-26
8603,2246,28,4,2022-05-11
8604,1595,156,3,2023-06-17
8605,2548,108,3,2020-07-30
8606,1958,28,2,2021-06-09
8607,2796,23,2,2021-04-12
8608,3978,90,2,2022-03-02
8609,1320,142,3,2020-07-28
8610,1982,32,3,2020-03-13
8611,3773,199,3,2023-09-25
8612,1374,163,5,2021-08-28
8613,2006,136,2,2023-07-02
8614,3498,125,3,2022-04-14
8615,1785,12,5,2020-05-13
8616,2310,109,4,2023-02-26
8617,2460,26,4,2023-07-27
8618,1303,112,2,2022-06-01
8619,3547,73,4,2020-05-14
8620,2553,58,3,2021-06-06
8621,1368,114,4,2021-10-21
8622,1379,154,5,2023-09-29
8623,3074,113,1,2021-01-02
8624,1210,133,5,2022-09-19
8625,3272,137,4,2022-10-14
8626,2712,62,5,2022-11-10
8627,3871,195,5,2020-09-02
8628,2357,24,3,2021-09-05
8629,3843,14,3,2022-03-16
8630,1215,79,4,2022-04-17
8631,2766,7,4,2021-02-14
8632,2234,50,5,2021-01-21
8633,2052,1,1,2020-12-23
8634,3192,106,3,2023-08-03
8635,1736,189,4,2021-10-20
8636,2515,131,2,2021-07-05
8637,3119,196,3,2022-12-31
8638,2881,159,5,2022-03-05
8639,2895,2,4,2021-08-12
8640,2062,23,1,2020-08-05
8641,3166,77,5,2021-10-11
8642,3055,15,3,2023-05-18
8643,3387,140,1,2022-05-05
8644,2559,33,2,2022-06-13
8645,3051,128,2,2023-10-07
8646,3010,178,3,2020-04-10
8647,2116,100,3,2020-01-10
8648,1797,140,1,2020-07-01
8649,1824,70,5,2023-09-18
8650,1933,149,2,2020-07-29
8651,1055,61,3,2024-01-08
8652,3176,174,3,2022-10-06
8653,3991,122,1,2021-10-01
8654,2783,132,2,2022-12-10
8655,1645,88,2,2021-08-04
8656,1211,62,4,2022-03-01
8657,3919,52,4,2020-06-11
8658,1310,57,3,2021-10-09
8659,1078,127,1,2022-08-03
8660,2593,200,1,2020-04-24
8661,3950,157,3,2024-02-04
8662,3675,128,5,2023-06-18
8663,1176,3,3,2022-03-14
8664,3955,132,5,2022-04-05
8665,3566,99,5,2022-11-05
8666,2578,9,2,2022-08-05
8667,2590,164,2,2020-08-04
8668,3998,88,2,2023-11-04
8669,3156,41,2,2022-09-03
8670,3243,83,5,2021-04-20
8671,2608,40,4,2021-08-20
8672,1637,151,1,2021-05-24
8673,2176,118,5,2020-10-03
8674,2848,102,1,2023-03-01
8675,1537,97,2,2023-07-04
8676,1106,191,5,2021-11-16
8677,1127,197,1,2021-12-16
8678,3205,112,3,2023-07-06
8679,3661,76,2,2022-07-10
8680,1273,195,4,2023-09-03
8681,3637,36,2,2022-08-20
8682,3651,67,4,2022-12-14
8683,3079,29,4,2022-12-03
8684,2918,156,1,2021-06-25
8685,1453,72,2,2021-10-09
8686,3546,182,5,2021-09-09
8687,3822,14,3,2020-07-12
8688,1059,82,5,2020-12-28
8689,1284,38,5,2020-04-16
8690,2547,112,1,2021-06-10
8691,3627,198,1,2022-10-07
8692,1751,89,3,2021-06-08
8693,3821,31,4,2022-12-02
8694,1608,149,2,2021-09-17
8695,3696,35,2,2020-12-15
8696,2313,187,5,2022-11-19
8697,3752,80,1,2022-10-02
8698,3651,198,2,2022-08-19
8699,1285,119,3,2023-08-11
8700,2261,94,5,2022-06-17
8701,1182,43,1,2021-05-17
8702,1204,156,2,2020-08-01
8703,1915,16,2,2023-06-01
8704,3409,161,3,2021-01-21
8705,1675,76,1,2022-02-14
8706,1798,66,2,2020-07-21
8707,3484,3,2,2021-03-22
8708,2231,127,1,2022-06-18
8709,2996,194,4,2023-01-20
8710,1311,45,2,2020-06-26
8711,1761,81,5,2021-07-12
8712,3535,136,3,2020-04-12
8713,2503,164,1,2020-04-25
8714,3445,94,3,2021-04-08
8715,3780,116,3,2023-08-24
8716,1091,43,1,2022-03-20
8717,3561,146,2,2022-03-17
8718,1038,170,3,2021-05-22
8719,3602,163,5,2022-08-10
8720,1714,39,2,2022-02-15
8721,2689,52,1,2021-05-18
8722,1589,60,1,2021-08-10
8723,2589,197,4,2020-05-05
8724,3644,73,4,2023-10-21
8725,2346,136,3,2024-01-06
8726,3397,146,2,2021-01-28
8727,1874,191,2,2023-03-15
8728,3854,183,2,2021-06-11
8729,1298,171,4,2022-08-22
8730,2169,112,4,2021-11-01
8731,3114,111,5,2023-09-25
8732,2678,5,2,2020-07-27
8733,3771,127,5,2021-09-16
8734,3884,118,2,2021-12-21
8735,3781,118,4,2022-11-04
8736,1903,32,2,2023-12-22
8737,2165,16,4,2020-10-24
8738,1219,200,5,2023-01-22
8739,3410,31,3,2023-12-13
8740,3892,22,2,2021-04-03
8741,3640,126,1,2020-07-16
8742,1381,108,5,2020-01-07
8743,1752,147,4,2023-09-17
8744,1551,22,2,2020-11-11
8745,2243,174,1,2022-12-21
8746,3694,76,1,2022-11-07
8747,1158,195,4,2023-10-26
8748,1988,114,3,2020-08-22
8749,3748,57,5,2021-03-22
8750,1842,100,2,2020-01-08
8751,3739,77,1,2020-02-25
8752,1309,115,1,2023-10-15
8753,1306,115,3,2023-02-11
8754,2956,112,2,2023-02-05
8755,3247,190,4,2021-06-18
8756,3387,88,5,2021-10-17
8757,2215,178,4,2022-10-26
8758,3351,34,5,2023-11-09
8759,3231,104,3,2022-05-23
8760,1213,186,1,2021-09-30
8761,2428,73,1,2023-11-29
8762,3321,151,3,2022-04-16
8763,2741,120,1,2022-02-18
8764,1793,84,5,2021-05-24
8765,1152,28,1,2022-03-22
8766,1793,43,4,2020-09-21
8767,2163,185,3,2023-05-01
8768,1024,104,2,2020-10-28
8769,2252,113,4,2022-03-15
8770,2173,154,4,2020-04-08
8771,2233,17,1,2022-11-02
8772,1965,79,2,2020-12-22
8773,2218,9,3,2020-03-21
8774,1479,147,5,2020-01-06
8775,3330,64,2,2021-01-07
8776,2320,118,1,2020-08-09
8777,3944,141,5,2023-01-09
8778,2064,12,3,2021-05-29
8779,2326,155,4,2020-08-08
8780,1462,93,2,2020-12-14
8781,1189,61,1,2020-08-15
8782,2024,97,2,2020-10-19
8783,1577,77,2,2023-05-01
8784,2220,110,4,2024-02-06
8785,1687,47,1,2021-01-22
8786,1127,191,2,2020-10-16
8787,3253,189,1,2023-08-25
8788,3296,50,5,2022-07-06
8789,3082,199,2,2022-07-12
8790,2264,23,4,2021-01-09
8791,1296,102,1,2022-12-01
8792,3643,77,2,2023-09-12
8793,2725,19,5,2024-01-28
8794,2011,55,3,2020-10-02
8795,2674,29,4,2022-02-13
8796,3491,70,1,2021-04-04
8797,1843,199,1,2021-06-22
8798,1021,17,2,2020-03-25
8799,1832,19,4,2023-09-01
8800,3520,29,3,2024-02-01
8801,3740,32,1,2023-02-27
8802,3200,40,1,2023-01-11
8803,2016,75,4,2022-01-11
8804,2712,26,4,2022-09-11
8805,3478,171,2,2023-10-09
8806,3299,176,3,2021-11-12
8807,3876,52,1,2023-04-28
8808,3746,147,3,2021-08-23
8809,1681,36,4,2023-04-14
8810,1049,4,4,2022-02-14
8811,3887,40,5,2021-04-27
8812,1070,99,3,2023-02-16
8813,2174,200,1,2020-05-26
8814,1001,79,5,2021-03-14
8815,2481,15,5,2020-06-08
8816,1457,61,4,2021-02-05
8817,2192,20,2,2022-05-13
8818,3871,94,2,2020-05-19
8819,3372,160,3,2020-11-23
8820,2913,93,1,2021-07-11
8821,3913,103,2,2021-06-04
8822,3144,147,5,2021-09-11
8823,2295,129,5,2023-01-26
8824,2148,154,3,2022-12-30
8825,1811,12,2,2021-03-22
8826,1593,31,2,2023-12-24
8827,1610,179,3,2020-04-16
8828,2556,85,4,2022-07-04
8829,1642,47,3,2021-06-27
8830,1226,42,3,2020-10-06
8831,2107,65,1,2020-04-29
8832,2691,100,2,2023-08-13
8833,2564,24,2,2021-03-23
8834,3209,6,4,2024-02-02
8835,3702,120,1,2022-11-13
8836,2354,156,5,2020-03-24
8837,2210,59,1,2020-07-04
8838,1448,105,2,2023-09-26
8839,3722,133,1,2020-04-05
8840,1738,171,5,2021-03-20
8841,1626,1,2,2022-04-07
8842,2030,71,3,2021-01-11
8843,2280,12,5,2023-01-01
8844,2955,1,4,2023-12-26
8845,2688,158,4,2023-04-06
8846,3816,128,3,2022-01-20
8847,2901,191,3,2023-03-12
8848,2875,45,5,2022-04-03
8849,2374,102,2,2021-05-26
8850,2780,122,5,2023-09-13
8851,1663,165,4,2023-07-06
8852,3082,141,2,2023-12-31
8853,1155,165,4,2020-12-14
8854,1519,157,5,2021-05-29
8855,2046,59,1,2021-02-02
8856,2008,139,4,2020-08-01
8857,3671,34,2,2021-07-15
8858,1599,5,1,2023-07-06
8859,1306,36,2,2023-11-12
8860,3758,24,1,2023-07-12
8861,3674,48,1,2022-11-29
8862,2529,160,4,2020-07-28
8863,1819,94,4,2022-11-04
8864,1925,182,1,2021-12-22
8865,3043,99,3,2023-02-28
8866,3623,132,5,2022-10-20
8867,3922,154,1,2022-05-31
8868,1998,38,2,2022-04-05
8869,1584,175,1,2023-11-15
8870,2716,173,2,2022-11-01
8871,1010,136,1,2020-10-28
8872,1306,182,5,2023-07-19
8873,3217,82,5,2022-10-25
8874,2678,112,4,2021-09-20
8875,2765,85,2,2022-10-06
8876,3467,67,5,2020-05-20
8877,1875,125,3,2023-08-21
8878,2160,84,1,2023-07-17
8879,2692,35,4,2021-04-18
8880,3819,40,2,2023-01-12
8881,2533,12,2,2022-12-30
8882,2065,55,4,2022-04-21
8883,2268,92,1,2023-11-19
8884,1745,190,2,2023-01-19
8885,3952,25,5,2023-12-28
8886,1787,84,1,2021-10-05
8887,2340,98,1,2022-08-12
8888,1885,17,4,2022-04-28
8889,3270,4,1,2021-12-02
8890,1713,171,4,2022-03-03
8891,3444,56,1,2023-07-22
8892,1109,129,1,2020-01-15
8893,3413,122,1,2020-07-26
8894,2994,24,4,2020-12-30
8895,3613,8,3,2020-06-08
8896,3554,9,5,2022-03-04
8897,3989,54,4,2020-07-27
8898,3864,145,5,2023-11-05
8899,3762,141,1,2021-08-31
8900,3445,116,3,2021-01-23
8901,3424,140,5,2021-08-05
8902,1487,165,2,2020-12-16
8903,1337,116,2,2021-09-30
8904,2758,196,5,2023-08-14
8905,2751,119,5,2023-07-14
8906,3419,130,2,2020-05-28
8907,1051,130,2,2020-06-27
8908,2828,99,4,2021-04-09
8909,3921,158,1,2022-10-25
8910,1072,198,3,2022-04-15
8911,1547,10,4,2022-03-26
8912,1568,139,4,2022-08-26
8913,2623,144,3,2023-03-06
8914,2760,199,2,2021-09-03
8915,2666,97,3,2023-07-27
8916,3366,130,4,2021-01-27
8917,3880,75,1,2021-09-19
8918,3598,29,3,2021-02-22
8919,1721,19,2,2021-10-13
8920,1824,99,2,2021-04-06
8921,2511,128,2,2023-05-10
8922,2827,141,2,2020-05-31
8923,3089,98,1,2020-08-09
8924,1764,163,2,2020-04-08
8925,1925,43,2,2022-06-30
8926,2170,61,5,2023-03-12
8927,2552,114,5,2023-10-29
8928,1007,88,4,2022-08-24
8929,2099,154,3,2024-02-02
8930,2809,92,5,2022-02-23
8931,3325,163,1,2022-12-03
8932,2704,92,5,2020-09-17
8933,3030,63,1,2021-01-22
8934,3418,76,4,2023-12-04
8935,2248,14,4,2020-01-16
8936,2259,107,5,2021-10-23
8937,2050,82,4,2020-04-11
8938,2920,165,2,2022-08-08
8939,1773,77,3,2020-01-25
8940,3750,22,1,2020-01-18
8941,3644,88,2,2021-07-23
8942,1073,29,1,2023-09-17
8943,2568,155,1,2023-01-25
8944,1186,92,4,2022-10-31
8945,3165,99,5,2020-06-11
8946,2285,122,3,2022-05-21
8947,1124,115,3,2023-06-18
8948,1677,188,1,2022-12-04
8949,2438,43,2,2021-08-15
8950,1262,175,3,2022-07-06
8951,1757,130,3,2022-12-01
8952,2547,163,4,2021-01-18
